execution_order,condition_id,target_id,target_role,comparison_group,hardware_mode,thread_count,batch_size,iteration_index,elapsed_ns,amortized_ns_per_flow,flows_per_second,status
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,148,626430,626430.0,1596.3475567900643,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,149,711950,711950.0,1404.5930191726945,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,150,592360,592360.0,1688.1626038220002,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,151,640270,640270.0,1561.8410982866603,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,152,619590,619590.0,1613.9705288981422,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,153,623920,623920.0,1602.769585844339,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,154,621500,621500.0,1609.0104585679808,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,155,597200,597200.0,1674.4809109176156,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,156,620530,620530.0,1611.525631315166,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,157,668380,668380.0,1496.1548819533798,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,158,1424440,1424440.0,702.0302715453091,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,159,961890,961890.0,1039.619914959091,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,160,684130,684130.0,1461.7104936196336,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,161,621690,621690.0,1608.5187151152502,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,162,635410,635410.0,1573.7870036669237,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,163,627700,627700.0,1593.1177314003505,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,164,603760,603760.0,1656.2872664634956,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,165,628010,628010.0,1592.3313323036257,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,166,606100,606100.0,1649.8927569707969,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,167,623570,623570.0,1603.669195118431,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,168,621180,621180.0,1609.839338034064,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,169,600450,600450.0,1665.4176034640686,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,170,610940,610940.0,1636.8219465086588,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,171,607820,607820.0,1645.223914974828,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,172,1101230,1101230.0,908.075515559874,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,173,833291,833291.0,1200.0609630969254,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,174,1506301,1506301.0,663.8779367470379,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,175,2234010,2234010.0,447.62557016307005,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,176,1017409,1017409.0,982.8888873599507,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,177,792391,792391.0,1262.0032282042578,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,178,1914520,1914520.0,522.3241334642626,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,179,1564520,1564520.0,639.1736762713165,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,180,843360,843360.0,1185.7332574464049,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,181,732459,732459.0,1365.2641308250702,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,182,690640,690640.0,1447.9323526004866,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,183,634580,634580.0,1575.845441079139,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,184,1647620,1647620.0,606.9360653548755,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,185,1202920,1202920.0,831.3104778372627,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,186,859540,859540.0,1163.412988342602,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,187,730290,730290.0,1369.3190376425805,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,188,689290,689290.0,1450.768181752238,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,189,1502220,1502220.0,665.6814581086658,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,190,1164600,1164600.0,858.6639189421261,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,191,890920,890920.0,1122.4352354869125,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,192,1725800,1725800.0,579.4414184725924,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,193,1440460,1440460.0,694.2226788664732,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,194,1088150,1088150.0,918.9909479391629,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,195,980080,980080.0,1020.3248714390663,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,196,1813170,1813170.0,551.52026561216,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,197,1193150,1193150.0,838.117587897582,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,198,760140,760140.0,1315.547136053885,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,199,698060,698060.0,1432.5416153339254,PASS
20,CPUCOND_016,STAGE16_LIGHTGBM_TUNED,PRIMARY_ARCHITECTURE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,1,200,602620,602620.0,1659.4205303508015,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,1,15232628404,1859451.7094726562,537.7929391259114,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,2,15087385765,1841721.8951416016,542.9701425812253,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,3,14938700068,1823571.7856445312,548.3743540408834,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,4,14407576796,1758737.4018554688,568.5897160912137,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,5,14616705375,1784265.7928466797,560.4546161278837,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,6,13900744479,1696868.2225341797,589.3209541672923,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,7,13668682972,1668540.4018554688,599.326212831268,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,8,13657417072,1667165.169921875,599.8205924892619,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,9,13569739672,1656462.3623046875,603.6961797361148,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,10,13875684529,1693809.1466064453,590.3852875062723,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,11,14089108736,1719861.90625,581.4420311107464,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,12,13517809253,1650123.1998291016,606.0153569767198,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,13,13249059227,1617316.8001708984,618.3080518883697,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,14,13204968588,1611934.6420898438,620.3725473034802,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,15,13092999268,1598266.5122070312,625.6778781025133,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,16,13159078799,1606332.8612060547,622.5359787816253,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,17,14262020015,1740969.2401123047,574.3926871077246,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,18,14530261721,1773713.5889892578,563.7888812532835,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,19,13644237112,1665556.2880859375,600.4000027817751,PASS
21,CPUCOND_075,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,8192,20,13716469521,1674373.7208251953,597.2382315622833,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,1,48663799,760371.859375,1315.1459876776164,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,2,37917250,592457.03125,1687.886120433312,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,3,39103719,610995.609375,1636.6729722050222,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,4,39106970,611046.40625,1636.5369140079122,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,5,36135319,564614.359375,1771.1203822498426,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,6,36217640,565900.625,1767.0947085453386,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,7,37131189,580174.828125,1723.6183845338214,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,8,38291520,598305.0,1671.3883387235605,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,9,38816589,606509.203125,1648.779597815769,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,10,47171540,737055.3125,1356.7502778158187,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,11,45606689,712604.515625,1403.30292339354,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,12,40402190,631284.21875,1584.0725465624512,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,13,49652179,775815.296875,1288.9665929867851,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,14,41044600,641321.875,1559.2794179989571,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,15,48270259,754222.796875,1325.8681707094217,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,16,37936750,592761.71875,1687.0185242541863,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,17,43640879,681888.734375,1466.5149159804962,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,18,36188619,565447.171875,1768.5118075381656,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,19,50901409,795334.515625,1257.3325818937547,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,20,39319960,614374.375,1627.672052565669,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,21,43454799,678981.234375,1472.7947539234963,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,22,40714610,636165.78125,1571.9173043779617,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,23,37877409,591834.515625,1689.6615077340691,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,24,36188639,565447.484375,1768.5108301530763,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,25,37782410,590350.15625,1693.9099438071842,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,26,45007259,703238.421875,1421.9928389773747,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,27,37569690,587026.40625,1703.5008806301037,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,28,40017519,625273.734375,1599.2995467809985,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,29,38455550,600867.96875,1664.2591251457852,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,30,43464409,679131.390625,1472.4691183538237,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,31,39942570,624102.65625,1602.3005029471065,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,32,37834809,591168.890625,1691.5639775001905,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,33,37800489,590632.640625,1693.0997903228183,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,34,44943479,702241.859375,1424.0108114460832,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,35,37919549,592492.953125,1687.783786668982,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,36,51441810,803778.28125,1244.124186143528,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,37,44868899,701076.546875,1426.3777678164113,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,38,38966780,608855.9375,1642.4246499197523,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,39,42895169,670237.015625,1492.0095081103423,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,40,36881460,576272.8125,1735.2892211967749,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,41,37968379,593255.921875,1685.613178271319,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,42,36170000,565156.25,1769.4221730716063,PASS
22,CPUCOND_077,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,RESOURCE_DECOMPOSITION_REFERENCE,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,2,64,43,43629980,681718.4375,1466.881259170873,PASS
