arm,parent_stage,family,learner,support_n,support_status,inferential_family_claim_authorized,metric,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_RECALL,5,5,0.5229357798165137,0.5211009174311927,0.0154097036993035,0.5059633027522936,0.5467889908256881,0.0408256880733944,0.0123853211009173
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.8649559182670441,0.8637100220040006,0.0120360194249786,0.8504297961970453,0.8817477553721882,0.0313179591751429,0.0129935958051201
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.0187965702925416,0.0184859216044333,0.0037782607153368,0.0150509531211632,0.0239101352852918,0.0088591821641286,0.0057039245904205
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.0043058700880009,0.0043058700880009,0.0,0.0043058700880009,0.0043058700880009,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.0144907002045407,0.0141800515164324,0.0037782607153368,0.0107450830331622,0.0196042651972909,0.0088591821641286,0.0057039245904205
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,4.3653361361090655,4.293190743480072,0.8774674196199319,3.495449889002761,5.552916088184265,2.057466199181504,1.3246857136529742
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,XGBOOST,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.8882143863299603,0.8883100753368615,0.0113147883991627,0.8750076869895881,0.9047930866703068,0.0297853996807188,0.010658887395163
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.0289035201223759,0.0290659180229842,0.0038848320358421,0.0230560079488282,0.0339961901992765,0.0109401822504482,0.0002724867484624
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.0043058700880009,0.0043058700880009,0.0,0.0043058700880009,0.0043058700880009,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.024597650034375,0.0247600479349832,0.0038848320358421,0.0187501378608272,0.0296903201112755,0.0109401822504482,0.0002724867484624
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,6.712585268868343,6.750300735728521,0.9022176601816094,5.354552617153449,7.895312562729839,2.54075994557639,0.0632826218379758
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.964381942408568,0.9636005815622366,0.0074286399069094,0.954709876895568,0.9754553046406532,0.0207454277450852,0.002745132433975
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.902531655922712,0.9005877883549922,0.0146325581239072,0.883603917940386,0.9246560239376164,0.0410521059972303,0.0028763782067299
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.2197333891704582,0.2197333891704582,0.0,0.2197333891704582,0.2197333891704582,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.6827982667522537,0.6808543991845339,0.0146325581239072,0.6638705287699277,0.704922634767158,0.0410521059972303,0.0028763782067299
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,4.107394235031675,4.098547752596493,0.0665923289089035,4.021254672656643,4.208081563882465,0.1868268912258219,0.0130903101144017
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.6293828645520085,0.6291954040944489,0.000516786914489,0.629007943636889,0.6302811125778156,0.0012731689409265,0.000242136424348
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.6278941160848884,0.6279378568583189,0.0001346777603596,0.6277503964007592,0.6280550196442938,0.0003046232435345,0.0002108930147546
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,XGBOOST,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.6297984018995993,0.6296484335335515,0.0007381441486748,0.6289688893748975,0.63072633116452,0.0017574417896225,0.0011013301881634
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.9076497396079976,0.908206868155808,0.0137687103478937,0.8868639587988728,0.9255474908163784,0.0386835320175057,0.0024101511722874
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.8346398231108596,0.8320575548701812,0.0124144895945464,0.8199162889728814,0.8527673675610018,0.0328510785881204,0.0113209666535573
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.2197333891704582,0.2197333891704582,0.0,0.2197333891704582,0.2197333891704582,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.6149064339404012,0.6123241656997229,0.0124144895945464,0.6001828998024231,0.6330339783905435,0.0328510785881204,0.0113209666535573
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,3.798420559851227,3.7866687352858888,0.0564979662008304,3.7314142018572833,3.8809184656932914,0.149504263836008,0.0515213764111881
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.6290704304560757,0.6281487498730737,0.0016541404889173,0.627477016566818,0.6312184148656143,0.0037413982987962,0.0023979316862848
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.6276254227623861,0.6271489607660884,0.0016114699043995,0.6257976833011787,0.6301561389394424,0.0043584556382637,0.0008826263210104
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,DDOS,LIGHTGBM,128027,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.6306357252766995,0.6311324954892328,0.0014244326673256,0.6284846165262015,0.6318979590242683,0.0034133424980667,0.001773063494419
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,ROC_AUC,5,5,0.8250865619149572,0.8288406312475864,0.0272590005286837,0.786942208144531,0.858558643604671,0.07161643546014,0.027652337238915
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_AUC,5,5,0.0003906970891245,0.0004306770238413,7.36587741134319e-05,0.0003045518812352,0.0004518400912263,0.0001472882099911,0.0001329092555495
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_CHANCE_ANCHOR,5,5,7.918074324324325e-05,7.918074324324325e-05,0.0,7.918074324324325e-05,7.918074324324325e-05,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_EXCESS,5,5,0.0003115163458812,0.000351496280598,7.36587741134319e-05,0.000225371137992,0.0003726593479831,0.0001472882099911,0.0001329092555495
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_LIFT,5,5,4.934243770916875,5.439163693100077,0.9302612112032358,3.8462872254138474,5.706439125461689,1.860151900047842,1.6785552914199506
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,STANDARD_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,XGBOOST,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,ROC_AUC,5,5,0.9431426612702184,0.9392942946245704,0.0112516411066311,0.929193917753044,0.9570528988801392,0.0278589811270951,0.0138543667727381
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_AUC,5,5,0.002057781931452,0.001682837571074,0.0005977974015388,0.0015821811898883,0.002882622409799,0.0013004412199107,0.0008740428088308
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_CHANCE_ANCHOR,5,5,7.918074324324325e-05,7.918074324324325e-05,0.0,7.918074324324325e-05,7.918074324324325e-05,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_EXCESS,5,5,0.0019786011882087,0.0016036568278308,0.0005977974015388,0.001503000446645,0.0028034416665558,0.0013004412199107,0.0008740428088308
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,PR_LIFT,5,5,25.988413939617796,21.253116630951208,7.549782649834857,19.98189364082952,36.40559928748919,16.423705646659666,11.038577980327137
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,STANDARD_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,INFILTRATION,LIGHTGBM,36,DESCRIPTIVE_ONLY_SUPPORT_LT_50,False,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.8967609346935284,0.8923261848877335,0.0149513308608055,0.8872169837185145,0.9230745293806548,0.0358575456621403,0.0054653641754619
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.6486280598938214,0.6257646950341867,0.038511063471654,0.6226597710869406,0.7123976423816782,0.0897378712947376,0.0333823921610605
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.2590334936028033,0.2590334936028033,0.0,0.2590334936028033,0.2590334936028033,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.3895945662910181,0.3667312014313834,0.038511063471654,0.3636262774841372,0.4533641487788749,0.0897378712947376,0.0333823921610605
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,2.5040316249157124,2.4157674991394025,0.1486721386335703,2.403780925881787,2.7502143930238385,0.3464334671420515,0.1288728793205731
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.0034480588938526,0.0034606430503995,2.477193693453667e-05,0.0034040143459384,0.0034606430503995,5.6628704461083625e-05,6.292078273453881e-06
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.0032945321839803,0.0032907569370162,4.657838173616496e-05,0.0032278361542817,0.0033473856414773,0.0001195494871956,5.0336626187629744e-05
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,XGBOOST,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.0034619014660542,0.003466935128673,8.203866362804574e-06,0.0034480588938526,0.003466935128673,1.8876234820361208e-05,6.292078273453447e-06
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.924048509992766,0.9204682150355492,0.0126640453309112,0.9083456352376732,0.9396381597778376,0.0312925245401641,0.0162637734779519
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.7632368298348402,0.758060225184723,0.028542278501078,0.7248860497090517,0.7979016877995568,0.0730156380905051,0.0322534496672441
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.2590334936028033,0.2590334936028033,0.0,0.2590334936028033,0.2590334936028033,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.5042033362320367,0.4990267315819197,0.028542278501078,0.4658525561062483,0.5388681941967535,0.0730156380905051,0.0322534496672441
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,2.9464793113016183,2.9264950051097136,0.1101875981522459,2.7984259472660207,3.0803031557881964,0.2818772085221757,0.1245145916022001
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.0025948530799723,0.0025923362486629,0.0005335036805219,0.0018561630906688,0.0031460391367268,0.001289876046058,0.000736173157994
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.0012118542754671,0.0011325740892216,0.0002640274804597,0.0009312275844711,0.0016170641162776,0.0006858365318064,0.0002390989743912
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,PORT_SCAN,LIGHTGBM,158930,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.0035525073931919,0.0035487321462278,1.4485452001788575e-05,0.0035361479896809,0.0035676083810482,3.1460391367268536e-05,2.5168313093814652e-05
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.9991668449585276,0.9991849488977386,3.946386197332032e-05,0.9991055197222884,0.999205172461808,9.965273951950682e-05,3.63339036252297e-05
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.7192745432204586,0.7192995860655725,0.0061987618995215,0.7117024742709782,0.7257442869102179,0.0140418126392396,0.0103849784705094
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.0047723292469352,0.0047723292469352,0.0,0.0047723292469352,0.0047723292469352,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.7145022139735234,0.7145272568186374,0.0061987618995215,0.706930145024043,0.7209719576632827,0.0140418126392396,0.0103849784705094
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,150.71771162527773,150.72295913520804,1.298896530138274,149.13105057201048,152.07339002779244,2.942339455781962,2.1760817272150064
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.8713761467889908,0.8715596330275229,0.001962316480386,0.868348623853211,0.8738532110091743,0.0055045871559633,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.8598165137614681,0.8591743119266055,0.0025040998282488,0.8568807339449541,0.8628440366972477,0.0059633027522936,0.0036697247706422
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,XGBOOST,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.8755963302752294,0.8756880733944954,0.0028536387183478,0.8720183486238532,0.8798165137614679,0.0077981651376146,0.001834862385321
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,ROC_AUC,5,5,0.9986601012479824,0.9987966146946397,0.0002541620390246,0.9983724072004484,0.9989047925498016,0.000532385349353,0.0004306823038821
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_AUC,5,5,0.6854607504406987,0.6859105758870805,0.0052946104560803,0.6776148581233353,0.6906681023687171,0.0130532442453817,0.0064590215490667
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_CHANCE_ANCHOR,5,5,0.0047723292469352,0.0047723292469352,0.0,0.0047723292469352,0.0047723292469352,0.0,0.0
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_EXCESS,5,5,0.6806884211937635,0.6811382466401453,0.0052946104560803,0.6728425288764002,0.685895773121782,0.0130532442453817,0.0064590215490667
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,PR_LIFT,5,5,143.63232605564733,143.72658305743963,1.1094394753841696,141.98828770217412,144.72348126698623,2.735193564812107,1.353431671382424
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,STANDARD_RECALL,5,5,0.8399082568807339,0.844954128440367,0.0337210567880533,0.8045871559633028,0.8724770642201835,0.0678899082568806,0.0665137614678899
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,BALANCED_RECALL,5,5,0.6469724770642202,0.6087155963302753,0.0984923381710175,0.5307339449541284,0.7600917431192661,0.2293577981651376,0.1426605504587156
28B_RANDOM_LOAO_CONTROL,STAGE28B_RANDOM_LOAO,WEB_ATTACK,LIGHTGBM,2180,INFERENTIAL_SUPPORT_ELIGIBLE,True,SECURITY_RECALL,5,5,0.8889908256880734,0.8899082568807339,0.0069567664624326,0.8793577981651376,0.8958715596330276,0.0165137614678899,0.0100917431192659
