disagreement_case_id,model,model_display,feature_index,feature_name,selection_count,mean_weight,mean_absolute_weight,weight_standard_deviation,positive_count,negative_count,mean_rank,selection_frequency,stable_in_at_least_four_seeds
DISAGREE_09,xgboost,XGBoost,76,Idle Max,4,-0.00864613198375256,0.00864613198375256,0.0008887159819370706,0,4,10.5,0.8,True
DISAGREE_09,xgboost,XGBoost,19,Flow IAT Max,4,-0.006817112426371062,0.006817112426371062,0.00239788313442167,0,4,11.75,0.8,True
DISAGREE_09,xgboost,XGBoost,53,Pkt Size Avg,4,-0.004306107694581023,0.004306107694581023,0.001823807624385903,0,4,13.25,0.8,True
DISAGREE_09,xgboost,XGBoost,8,Fwd Pkt Len Min,3,0.0007277023568393685,0.0015355648468439586,0.001777141419889091,2,1,14.666666666666666,0.6,False
DISAGREE_09,xgboost,XGBoost,9,Fwd Pkt Len Mean,2,0.0025874269899362687,0.0025874269899362687,0.0002573780003270168,2,0,13.5,0.4,False
DISAGREE_09,xgboost,XGBoost,70,Active Mean,1,0.009954624608864364,0.009954624608864364,,1,0,10.0,0.2,False
DISAGREE_09,xgboost,XGBoost,73,Active Min,1,-0.008775304498360795,0.008775304498360795,,0,1,10.0,0.2,False
DISAGREE_09,xgboost,XGBoost,54,Fwd Seg Size Avg,1,-0.0028765728356132236,0.0028765728356132236,,0,1,13.0,0.2,False
DISAGREE_09,xgboost,XGBoost,41,Pkt Len Mean,1,0.002341650220681633,0.002341650220681633,,1,0,15.0,0.2,False
DISAGREE_10,lightgbm,LightGBM,66,Init Fwd Win Byts,5,-0.14161181551096474,0.14161181551096474,0.001972569170062134,0,5,1.0,1.0,True
DISAGREE_10,lightgbm,LightGBM,69,Fwd Seg Size Min,5,0.13066233332150978,0.13066233332150978,0.0025184584938810375,5,0,2.0,1.0,True
DISAGREE_10,lightgbm,LightGBM,0,Dst Port,5,-0.04161045625067418,0.04161045625067418,0.002517896349814988,0,5,3.0,1.0,True
DISAGREE_10,lightgbm,LightGBM,19,Flow IAT Max,5,-0.02845343977607583,0.02845343977607583,0.0028300648070414772,0,5,4.4,1.0,True
DISAGREE_10,lightgbm,LightGBM,37,Fwd Pkts/s,5,0.026616069762532363,0.026616069762532363,0.0031198750427594204,5,0,4.6,1.0,True
DISAGREE_10,lightgbm,LightGBM,51,ECE Flag Cnt,5,0.017865911446175983,0.017865911446175983,0.0026910653260214736,5,0,6.0,1.0,True
DISAGREE_10,lightgbm,LightGBM,46,RST Flag Cnt,5,0.0101658093177815,0.0101658093177815,0.0020123946059207778,5,0,7.2,1.0,True
DISAGREE_10,lightgbm,LightGBM,10,Fwd Pkt Len Std,5,-0.00514351531128195,0.00514351531128195,0.0006329213214065302,0,5,11.4,1.0,True
DISAGREE_10,lightgbm,LightGBM,53,Pkt Size Avg,5,0.004890438489410289,0.004890438489410289,0.0013873306210402871,5,0,12.4,1.0,True
DISAGREE_10,lightgbm,LightGBM,7,Fwd Pkt Len Max,4,-0.007024554116268946,0.007024554116268946,0.0012772791896442889,0,4,9.5,0.8,True
DISAGREE_10,lightgbm,LightGBM,16,Flow Pkts/s,3,0.008813972873771968,0.008813972873771968,0.0030570010436687433,3,0,9.0,0.6,False
DISAGREE_10,lightgbm,LightGBM,40,Pkt Len Max,3,-0.00543371457627586,0.00543371457627586,0.0019717959056724486,0,3,11.333333333333334,0.6,False
DISAGREE_10,lightgbm,LightGBM,11,Bwd Pkt Len Max,3,-0.0052786947219459895,0.0052786947219459895,0.0026865018870803545,0,3,12.0,0.6,False
DISAGREE_10,lightgbm,LightGBM,42,Pkt Len Std,3,0.004895751231203005,0.004895751231203005,0.0004094811466677383,3,0,11.333333333333334,0.6,False
DISAGREE_10,lightgbm,LightGBM,13,Bwd Pkt Len Mean,3,0.004713820077502849,0.004713820077502849,0.0008072858008204604,3,0,13.0,0.6,False
DISAGREE_10,lightgbm,LightGBM,55,Bwd Seg Size Avg,3,0.004622374401974134,0.004622374401974134,0.00026135303721676095,3,0,12.666666666666666,0.6,False
DISAGREE_10,lightgbm,LightGBM,76,Idle Max,2,0.007203828781535042,0.007203828781535042,0.001012855555502949,2,0,9.5,0.4,False
DISAGREE_10,lightgbm,LightGBM,43,Pkt Len Var,2,0.00718885946184388,0.00718885946184388,0.0027798951472805962,2,0,10.0,0.4,False
DISAGREE_10,lightgbm,LightGBM,14,Bwd Pkt Len Std,2,-0.004400587209926036,0.004400587209926036,0.0003125118539835864,0,2,14.0,0.4,False
DISAGREE_10,lightgbm,LightGBM,9,Fwd Pkt Len Mean,1,0.004769121537545487,0.004769121537545487,,1,0,12.0,0.2,False
DISAGREE_10,lightgbm,LightGBM,41,Pkt Len Mean,1,0.0029761213633039394,0.0029761213633039394,,1,0,15.0,0.2,False
DISAGREE_10,xgboost,XGBoost,69,Fwd Seg Size Min,5,0.08174505635201652,0.08174505635201652,0.001928097550434729,5,0,1.0,1.0,True
DISAGREE_10,xgboost,XGBoost,66,Init Fwd Win Byts,5,-0.05428626549108155,0.05428626549108155,0.0017933747501485658,0,5,2.0,1.0,True
DISAGREE_10,xgboost,XGBoost,18,Flow IAT Std,5,-0.03347294455715878,0.03347294455715878,0.001332023811651474,0,5,3.0,1.0,True
DISAGREE_10,xgboost,XGBoost,0,Dst Port,5,-0.029323843014247213,0.029323843014247213,0.0018332114452473314,0,5,4.2,1.0,True
DISAGREE_10,xgboost,XGBoost,16,Flow Pkts/s,5,0.025068225149451312,0.025068225149451312,0.0022709462676160225,5,0,5.8,1.0,True
DISAGREE_10,xgboost,XGBoost,47,PSH Flag Cnt,5,0.02403169672442994,0.02403169672442994,0.0007663768293846464,5,0,6.0,1.0,True
DISAGREE_10,xgboost,XGBoost,38,Bwd Pkts/s,5,0.023440244712286406,0.023440244712286406,0.0026490398490586205,5,0,6.2,1.0,True
DISAGREE_10,xgboost,XGBoost,21,Fwd IAT Tot,5,0.019280471731976803,0.019280471731976803,0.0022475928429726596,5,0,8.2,1.0,True
DISAGREE_10,xgboost,XGBoost,11,Bwd Pkt Len Max,5,-0.018637458409259337,0.018637458409259337,0.0013120642812978404,0,5,8.6,1.0,True
DISAGREE_10,xgboost,XGBoost,53,Pkt Size Avg,5,0.013869059905507738,0.013869059905507738,0.0019913178994759298,5,0,10.6,1.0,True
DISAGREE_10,xgboost,XGBoost,7,Fwd Pkt Len Max,5,-0.012252931435059951,0.012252931435059951,0.0021990073658363493,0,5,11.6,1.0,True
DISAGREE_10,xgboost,XGBoost,42,Pkt Len Std,5,-0.004966688602053653,0.004966688602053653,0.001336735819047315,0,5,14.0,1.0,True
DISAGREE_10,xgboost,XGBoost,9,Fwd Pkt Len Mean,4,0.004088465214231665,0.004088465214231665,0.0007319364826694853,4,0,14.5,0.8,True
DISAGREE_10,xgboost,XGBoost,28,Bwd IAT Std,3,0.014453755521808392,0.014453755521808392,0.0008934787562766841,3,0,10.333333333333334,0.6,False
DISAGREE_10,xgboost,XGBoost,2,Flow Duration,2,-0.011247186977870468,0.011247186977870468,0.0023490451464863826,0,2,12.0,0.4,False
DISAGREE_10,xgboost,XGBoost,14,Bwd Pkt Len Std,2,-0.005242153803367129,0.005242153803367129,0.00022599936845447621,0,2,14.0,0.4,False
DISAGREE_10,xgboost,XGBoost,67,Init Bwd Win Byts,1,0.009706846953497897,0.009706846953497897,,1,0,12.0,0.2,False
DISAGREE_10,xgboost,XGBoost,40,Pkt Len Max,1,-0.0063436907726444145,0.0063436907726444145,,0,1,14.0,0.2,False
DISAGREE_10,xgboost,XGBoost,51,ECE Flag Cnt,1,-0.005540527535230364,0.005540527535230364,,0,1,14.0,0.2,False
DISAGREE_10,xgboost,XGBoost,13,Bwd Pkt Len Mean,1,-0.004064376695228278,0.004064376695228278,,0,1,13.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,7,Fwd Pkt Len Max,5,-0.123911097006642,0.123911097006642,0.0025683380173957917,0,5,1.2,1.0,True
DISAGREE_11,lightgbm,LightGBM,66,Init Fwd Win Byts,5,-0.1197011620632484,0.1197011620632484,0.0016159322109624815,0,5,1.8,1.0,True
DISAGREE_11,lightgbm,LightGBM,10,Fwd Pkt Len Std,5,-0.026818855696800488,0.026818855696800488,0.0028557630737888373,0,5,3.4,1.0,True
DISAGREE_11,lightgbm,LightGBM,64,Subflow Bwd Pkts,5,-0.02588566860324972,0.02588566860324972,0.002041443195648935,0,5,3.6,1.0,True
DISAGREE_11,lightgbm,LightGBM,37,Fwd Pkts/s,5,0.01603113501485934,0.01603113501485934,0.005100078856713103,5,0,5.6,1.0,True
DISAGREE_11,lightgbm,LightGBM,67,Init Bwd Win Byts,5,-0.009134709498683596,0.009134709498683596,0.0017571944210317148,0,5,8.2,1.0,True
DISAGREE_11,lightgbm,LightGBM,53,Pkt Size Avg,5,0.008314987895851954,0.008314987895851954,0.002589649438805289,5,0,8.4,1.0,True
DISAGREE_11,lightgbm,LightGBM,42,Pkt Len Std,5,0.00795562548824744,0.00795562548824744,0.0018298053481051772,5,0,8.8,1.0,True
DISAGREE_11,lightgbm,LightGBM,13,Bwd Pkt Len Mean,5,0.005994536982659203,0.005994536982659203,0.0009158213212553781,5,0,10.8,1.0,True
DISAGREE_11,lightgbm,LightGBM,54,Fwd Seg Size Avg,4,0.004675265435402311,0.004675265435402311,0.0021239653995378466,4,0,12.5,0.8,True
DISAGREE_11,lightgbm,LightGBM,51,ECE Flag Cnt,4,0.00447740600144246,0.00447740600144246,0.0024601194493653247,4,0,12.75,0.8,True
DISAGREE_11,lightgbm,LightGBM,41,Pkt Len Mean,4,0.0008673794678090167,0.0030807030338948632,0.0035740592957740824,3,1,13.5,0.8,True
DISAGREE_11,lightgbm,LightGBM,9,Fwd Pkt Len Mean,3,0.002261595260229137,0.002261595260229137,0.0003358855876616332,3,0,13.666666666666666,0.6,False
DISAGREE_11,lightgbm,LightGBM,46,RST Flag Cnt,3,0.0019349791037358418,0.0019349791037358418,0.0013793885731292774,3,0,14.0,0.6,False
DISAGREE_11,lightgbm,LightGBM,0,Dst Port,2,0.008879227925787898,0.008879227925787898,0.000147490611822209,2,0,6.5,0.4,False
DISAGREE_11,lightgbm,LightGBM,76,Idle Max,2,0.008849872825414811,0.008849872825414811,0.0019590735048731316,2,0,7.5,0.4,False
DISAGREE_11,lightgbm,LightGBM,14,Bwd Pkt Len Std,2,0.006069368344236845,0.006069368344236845,0.003606402802101452,2,0,10.0,0.4,False
DISAGREE_11,lightgbm,LightGBM,69,Fwd Seg Size Min,1,0.01657513330188714,0.01657513330188714,,1,0,5.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,26,Bwd IAT Tot,1,0.011537795607005526,0.011537795607005526,,1,0,6.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,38,Bwd Pkts/s,1,-0.00817548531360302,0.00817548531360302,,0,1,9.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,52,Down/Up Ratio,1,-0.006548513626250795,0.006548513626250795,,0,1,9.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,55,Bwd Seg Size Avg,1,0.006142722011492375,0.006142722011492375,,1,0,12.0,0.2,False
DISAGREE_11,lightgbm,LightGBM,47,PSH Flag Cnt,1,0.0033540410768254903,0.0033540410768254903,,1,0,14.0,0.2,False
DISAGREE_11,xgboost,XGBoost,7,Fwd Pkt Len Max,5,-0.06946015357986943,0.06946015357986943,0.002535530082429645,0,5,1.4,1.0,True
DISAGREE_11,xgboost,XGBoost,66,Init Fwd Win Byts,5,-0.06901174657517022,0.06901174657517022,0.0023882298545477923,0,5,1.6,1.0,True
DISAGREE_11,xgboost,XGBoost,46,RST Flag Cnt,5,0.05973315707718389,0.05973315707718389,0.0022129004368087193,5,0,3.0,1.0,True
DISAGREE_11,xgboost,XGBoost,10,Fwd Pkt Len Std,5,-0.02450379223033234,0.02450379223033234,0.003386634092574686,0,5,4.8,1.0,True
DISAGREE_11,xgboost,XGBoost,11,Bwd Pkt Len Max,5,-0.01567832770187627,0.01567832770187627,0.0024037842806426605,0,5,7.0,1.0,True
DISAGREE_11,xgboost,XGBoost,51,ECE Flag Cnt,5,0.010746736453014591,0.010746736453014591,0.0024529214548546846,5,0,9.2,1.0,True
DISAGREE_11,xgboost,XGBoost,53,Pkt Size Avg,5,0.01050522551509091,0.01050522551509091,0.0029311974724198476,5,0,10.0,1.0,True
DISAGREE_11,xgboost,XGBoost,13,Bwd Pkt Len Mean,5,0.006803301393147812,0.006803301393147812,0.0008681234601699223,5,0,12.0,1.0,True
DISAGREE_11,xgboost,XGBoost,9,Fwd Pkt Len Mean,5,0.00659708228121165,0.00659708228121165,0.0021031276691080222,5,0,12.0,1.0,True
DISAGREE_11,xgboost,XGBoost,30,Bwd IAT Min,4,0.03251039777377156,0.03251039777377156,0.002587786119138534,4,0,4.0,0.8,True
DISAGREE_11,xgboost,XGBoost,69,Fwd Seg Size Min,4,0.016491856157015417,0.016491856157015417,0.0016538116295427023,4,0,6.75,0.8,True
DISAGREE_11,xgboost,XGBoost,38,Bwd Pkts/s,4,0.013104516583097412,0.013104516583097412,0.001342102435967666,4,0,8.25,0.8,True
DISAGREE_11,xgboost,XGBoost,0,Dst Port,4,-0.007242870783983353,0.007242870783983353,0.0017185228980697448,0,4,12.5,0.8,True
DISAGREE_11,xgboost,XGBoost,54,Fwd Seg Size Avg,4,0.000841918499779122,0.002078003945074177,0.0025820824623495418,2,2,14.75,0.8,True
DISAGREE_11,xgboost,XGBoost,41,Pkt Len Mean,2,1.674436851731775e-05,0.004396563647459816,0.006217679938074195,1,1,14.0,0.4,False
DISAGREE_11,xgboost,XGBoost,23,Fwd IAT Std,1,0.020687077329887393,0.020687077329887393,,1,0,6.0,0.2,False
DISAGREE_11,xgboost,XGBoost,28,Bwd IAT Std,1,0.016407754980748895,0.016407754980748895,,1,0,6.0,0.2,False
DISAGREE_11,xgboost,XGBoost,29,Bwd IAT Max,1,0.016206266390246034,0.016206266390246034,,1,0,6.0,0.2,False
DISAGREE_11,xgboost,XGBoost,26,Bwd IAT Tot,1,0.011427763715388577,0.011427763715388577,,1,0,10.0,0.2,False
DISAGREE_11,xgboost,XGBoost,42,Pkt Len Std,1,0.006051914107493671,0.006051914107493671,,1,0,13.0,0.2,False
DISAGREE_11,xgboost,XGBoost,14,Bwd Pkt Len Std,1,0.005370383264032735,0.005370383264032735,,1,0,13.0,0.2,False
DISAGREE_11,xgboost,XGBoost,48,ACK Flag Cnt,1,0.005141138401534386,0.005141138401534386,,1,0,14.0,0.2,False
DISAGREE_11,xgboost,XGBoost,47,PSH Flag Cnt,1,0.0034413936051615095,0.0034413936051615095,,1,0,14.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,66,Init Fwd Win Byts,5,-0.16146901134725575,0.16146901134725575,0.0005220567212008338,0,5,1.0,1.0,True
DISAGREE_12,lightgbm,LightGBM,26,Bwd IAT Tot,5,-0.024399763166355448,0.024399763166355448,0.003693166861343405,0,5,2.4,1.0,True
DISAGREE_12,lightgbm,LightGBM,40,Pkt Len Max,5,0.022809238467743513,0.022809238467743513,0.001574047091621405,5,0,3.0,1.0,True
DISAGREE_12,lightgbm,LightGBM,77,Idle Min,5,0.019808187809164494,0.019808187809164494,0.0022351960681092483,5,0,3.8,1.0,True
DISAGREE_12,lightgbm,LightGBM,24,Fwd IAT Max,5,-0.006133911359913725,0.006133911359913725,0.0013414261138054826,0,5,7.6,1.0,True
DISAGREE_12,lightgbm,LightGBM,74,Idle Mean,5,-0.005015940673380593,0.005015940673380593,0.0029784153900519555,0,5,9.8,1.0,True
DISAGREE_12,lightgbm,LightGBM,43,Pkt Len Var,5,0.0032426259888168885,0.0032426259888168885,0.0014106449964182773,5,0,11.6,1.0,True
DISAGREE_12,lightgbm,LightGBM,23,Fwd IAT Std,5,0.0004816717061140878,0.0015637131014837526,0.0019108178294182342,4,1,14.6,1.0,True
DISAGREE_12,lightgbm,LightGBM,37,Fwd Pkts/s,4,0.019229074765377455,0.019229074765377455,0.0010912056484426468,4,0,4.75,0.8,True
DISAGREE_12,lightgbm,LightGBM,76,Idle Max,4,-0.0054653996859453345,0.0054653996859453345,0.0017440561086998509,0,4,9.0,0.8,True
DISAGREE_12,lightgbm,LightGBM,14,Bwd Pkt Len Std,4,0.004118940264604844,0.004118940264604844,0.0008575791329134493,4,0,11.25,0.8,True
DISAGREE_12,lightgbm,LightGBM,11,Bwd Pkt Len Max,4,0.003189514440752876,0.003189514440752876,0.0014748283518749479,4,0,12.0,0.8,True
DISAGREE_12,lightgbm,LightGBM,51,ECE Flag Cnt,3,0.005901989944003577,0.005901989944003577,0.0012606679863026314,3,0,7.666666666666667,0.6,False
DISAGREE_12,lightgbm,LightGBM,0,Dst Port,2,0.01478705343143383,0.01478705343143383,0.0009333877855485141,2,0,5.5,0.4,False
DISAGREE_12,lightgbm,LightGBM,27,Bwd IAT Mean,2,0.006955870039064499,0.006955870039064499,7.783347650361457e-05,2,0,7.5,0.4,False
DISAGREE_12,lightgbm,LightGBM,28,Bwd IAT Std,2,3.759350206947762e-05,0.0035583984769376777,0.005032335386413028,1,1,12.0,0.4,False
DISAGREE_12,lightgbm,LightGBM,2,Flow Duration,2,-0.003414684191586576,0.003414684191586576,0.0005996809325769397,0,2,11.0,0.4,False
DISAGREE_12,lightgbm,LightGBM,19,Flow IAT Max,2,0.00017200094489429633,0.0022142518527937254,0.0031314250007306406,1,1,13.0,0.4,False
DISAGREE_12,lightgbm,LightGBM,53,Pkt Size Avg,1,-0.0064144044906015735,0.0064144044906015735,,0,1,6.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,46,RST Flag Cnt,1,0.006299555986572078,0.006299555986572078,,1,0,7.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,42,Pkt Len Std,1,0.005121195967780154,0.005121195967780154,,1,0,10.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,21,Fwd IAT Tot,1,-0.0030954960676609833,0.0030954960676609833,,0,1,10.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,13,Bwd Pkt Len Mean,1,0.0020753723980665305,0.0020753723980665305,,1,0,14.0,0.2,False
DISAGREE_12,lightgbm,LightGBM,29,Bwd IAT Max,1,-0.001249256994814923,0.001249256994814923,,0,1,15.0,0.2,False
DISAGREE_12,xgboost,XGBoost,46,RST Flag Cnt,5,0.09353905165713097,0.09353905165713097,0.0017896216851297827,5,0,1.0,1.0,True
DISAGREE_12,xgboost,XGBoost,66,Init Fwd Win Byts,5,-0.08704568089520401,0.08704568089520401,0.002011009847946419,0,5,2.0,1.0,True
DISAGREE_12,xgboost,XGBoost,11,Bwd Pkt Len Max,5,-0.03367857436489099,0.03367857436489099,0.0016561198368900993,0,5,3.2,1.0,True
DISAGREE_12,xgboost,XGBoost,51,ECE Flag Cnt,5,0.03079622745438148,0.03079622745438148,0.002877867901744227,5,0,3.8,1.0,True
DISAGREE_12,xgboost,XGBoost,2,Flow Duration,5,-0.02088683526247525,0.02088683526247525,0.001981296906634335,0,5,5.4,1.0,True
DISAGREE_12,xgboost,XGBoost,21,Fwd IAT Tot,5,0.019735604825849656,0.019735604825849656,0.001202678467302418,5,0,5.6,1.0,True
DISAGREE_12,xgboost,XGBoost,77,Idle Min,5,0.016030371701742437,0.016030371701742437,0.0011835975616550979,5,0,7.0,1.0,True
DISAGREE_12,xgboost,XGBoost,24,Fwd IAT Max,5,-0.01084046159205059,0.01084046159205059,0.00257364852144789,0,5,8.0,1.0,True
DISAGREE_12,xgboost,XGBoost,26,Bwd IAT Tot,5,-0.007298832278673543,0.007298832278673543,0.0011722729266113177,0,5,9.8,1.0,True
DISAGREE_12,xgboost,XGBoost,42,Pkt Len Std,5,0.004859899117553375,0.004859899117553375,0.0012744792309339822,5,0,12.6,1.0,True
DISAGREE_12,xgboost,XGBoost,23,Fwd IAT Std,5,-0.001337327474434331,0.0034504201916171415,0.003926741619852225,1,4,13.4,1.0,True
DISAGREE_12,xgboost,XGBoost,14,Bwd Pkt Len Std,4,0.005453138479914172,0.005453138479914172,0.0021443927647386515,4,0,12.0,0.8,True
DISAGREE_12,xgboost,XGBoost,27,Bwd IAT Mean,3,0.00935020408985375,0.00935020408985375,0.0012245030341918905,3,0,9.666666666666666,0.6,False
DISAGREE_12,xgboost,XGBoost,18,Flow IAT Std,3,-0.0031479156412173807,0.0031479156412173807,0.0009049039391956935,0,3,13.333333333333334,0.6,False
DISAGREE_12,xgboost,XGBoost,13,Bwd Pkt Len Mean,2,-0.004119948706087428,0.004119948706087428,0.002330515522349151,0,2,13.5,0.4,False
DISAGREE_12,xgboost,XGBoost,43,Pkt Len Var,2,0.0023934596442965134,0.0023934596442965134,0.0016738167254003599,2,0,14.5,0.4,False
DISAGREE_12,xgboost,XGBoost,0,Dst Port,1,0.010935204420548001,0.010935204420548001,,1,0,9.0,0.2,False
DISAGREE_12,xgboost,XGBoost,41,Pkt Len Mean,1,-0.005918263194992357,0.005918263194992357,,0,1,10.0,0.2,False
DISAGREE_12,xgboost,XGBoost,74,Idle Mean,1,-0.005862286872651292,0.005862286872651292,,0,1,10.0,0.2,False
DISAGREE_12,xgboost,XGBoost,40,Pkt Len Max,1,-0.004552844897712864,0.004552844897712864,,0,1,11.0,0.2,False
DISAGREE_12,xgboost,XGBoost,29,Bwd IAT Max,1,-0.003125314801592854,0.003125314801592854,,0,1,13.0,0.2,False
DISAGREE_12,xgboost,XGBoost,55,Bwd Seg Size Avg,1,0.0009529483352332571,0.0009529483352332571,,1,0,15.0,0.2,False
