disagreement_case_id,model,model_display,original_row_index,y_true,attack_category,rank,feature_index,feature_name,raw_feature_value,shap_value_raw_score,absolute_shap_value,direction
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,15,13,Bwd Pkt Len Mean,207.0,-0.07424816902381978,0.07424816902381978,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,16,37,Fwd Pkts/s,16.98254195,-0.07087432643584099,0.07087432643584099,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,17,65,Subflow Bwd Byts,414.0,-0.06877273372574322,0.06877273372574322,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,18,64,Subflow Bwd Pkts,2.0,0.06469286542451894,0.06469286542451894,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,19,55,Bwd Seg Size Avg,207.0,0.0634863734235581,0.0634863734235581,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,20,36,Bwd Header Len,16.0,0.06168491908220411,0.06168491908220411,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,21,6,TotLen Bwd Pkts,414.0,-0.05625335015552282,0.05625335015552282,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,22,15,Flow Byts/s,4228.652945,0.05617896163917146,0.05617896163917146,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,23,9,Fwd Pkt Len Mean,42.0,0.05276673371320123,0.05276673371320123,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,24,24,Fwd IAT Max,24896.0,0.05084392854306621,0.05084392854306621,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,25,41,Pkt Len Mean,108.0,0.04887281213590103,0.04887281213590103,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,26,67,Init Bwd Win Byts,-1.0,0.047205640228808514,0.047205640228808514,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,27,8,Fwd Pkt Len Min,42.0,0.037304685904710845,0.037304685904710845,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,28,11,Bwd Pkt Len Max,207.0,-0.035110744793811065,0.035110744793811065,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,29,22,Fwd IAT Mean,24896.0,-0.033671601492481364,0.033671601492481364,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,30,68,Fwd Act Data Pkts,1.0,0.03267166683821977,0.03267166683821977,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,31,19,Flow IAT Max,92870.0,0.030029484420770573,0.030029484420770573,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,32,63,Subflow Fwd Byts,84.0,0.028939775379828905,0.028939775379828905,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,33,17,Flow IAT Mean,39256.0,-0.02865971067218944,0.02865971067218944,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,34,76,Idle Max,0.0,-0.02664087877482144,0.02664087877482144,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,35,14,Bwd Pkt Len Std,0.0,0.02344502247309067,0.02344502247309067,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,36,43,Pkt Len Var,8167.5,-0.022920010554984323,0.022920010554984323,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,37,2,Flow Duration,117768.0,-0.020729499189511967,0.020729499189511967,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,38,26,Bwd IAT Tot,2.0,0.019710232243701897,0.019710232243701897,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,39,30,Bwd IAT Min,2.0,0.018741529707883696,0.018741529707883696,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,40,16,Flow Pkts/s,33.96508389,0.01808842074273238,0.01808842074273238,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,41,47,PSH Flag Cnt,0.0,-0.017684024814915104,0.017684024814915104,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,42,4,Tot Bwd Pkts,2.0,0.01552966692455102,0.01552966692455102,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,43,5,TotLen Fwd Pkts,84.0,0.013362937039548427,0.013362937039548427,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,44,77,Idle Min,0.0,-0.013323187385152757,0.013323187385152757,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,45,20,Flow IAT Min,2.0,0.010709733098482874,0.010709733098482874,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,46,40,Pkt Len Max,207.0,0.01069642792356353,0.01069642792356353,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,47,48,ACK Flag Cnt,0.0,0.008429145035458673,0.008429145035458673,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,48,18,Flow IAT Std,48070.50609,0.008136137491097753,0.008136137491097753,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,49,27,Bwd IAT Mean,2.0,-0.00805437860922272,0.00805437860922272,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,50,28,Bwd IAT Std,0.0,-0.006170499655785802,0.006170499655785802,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,51,74,Idle Mean,0.0,0.00587950281165213,0.00587950281165213,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,52,38,Bwd Pkts/s,16.98254195,0.00553792975139964,0.00553792975139964,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,53,23,Fwd IAT Std,0.0,-0.0050215350882793185,0.0050215350882793185,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,54,29,Bwd IAT Max,2.0,0.005019283412916228,0.005019283412916228,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,55,31,Fwd PSH Flags,0.0,-0.003938943041381685,0.003938943041381685,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,56,49,URG Flag Cnt,0.0,0.003511470669830187,0.003511470669830187,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,57,62,Subflow Fwd Pkts,2.0,-0.0033825290174254647,0.0033825290174254647,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,58,45,SYN Flag Cnt,0.0,-0.0030156105619278833,0.0030156105619278833,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,59,73,Active Min,0.0,0.0029565417470572325,0.0029565417470572325,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,60,72,Active Max,0.0,0.0025162769238018983,0.0025162769238018983,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,61,3,Tot Fwd Pkts,2.0,-0.0020316253261052288,0.0020316253261052288,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,62,71,Active Std,0.0,0.0018106362662913434,0.0018106362662913434,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,63,70,Active Mean,0.0,-0.0012961366267625189,0.0012961366267625189,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,64,52,Down/Up Ratio,1.0,0.0007482276314580721,0.0007482276314580721,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,65,42,Pkt Len Std,90.37422199,-0.0005105428755783484,0.0005105428755783484,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,66,75,Idle Std,0.0,0.0004711549882254319,0.0004711549882254319,supports_attack
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,67,44,FIN Flag Cnt,0.0,-0.00028824109080023463,0.00028824109080023463,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,68,33,Fwd URG Flags,0.0,-1.6156000991453443e-05,1.6156000991453443e-05,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,69,1,Protocol,17.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_07,lightgbm,LightGBM,45470,1,Infilteration,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,1,0,Dst Port,3389.0,-0.5981654524803162,0.5981654524803162,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,2,30,Bwd IAT Min,289734.0,0.3781479001045227,0.3781479001045227,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,3,20,Flow IAT Min,55.0,0.3686501085758209,0.3686501085758209,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,4,11,Bwd Pkt Len Max,1173.0,-0.34689098596572876,0.34689098596572876,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,5,29,Bwd IAT Max,1120632.0,0.309920072555542,0.309920072555542,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,6,28,Bwd IAT Std,377136.3093,0.2445487380027771,0.2445487380027771,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,7,69,Fwd Seg Size Min,20.0,-0.24020332098007202,0.24020332098007202,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,8,10,Fwd Pkt Len Std,218.6910556,0.23205043375492096,0.23205043375492096,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,9,7,Fwd Pkt Len Max,677.0,0.20908400416374207,0.20908400416374207,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,10,4,Tot Bwd Pkts,7.0,-0.20195554196834564,0.20195554196834564,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,11,46,RST Flag Cnt,0.0,-0.18309634923934937,0.18309634923934937,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,12,19,Flow IAT Max,937935.0,0.16377900540828705,0.16377900540828705,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,13,13,Bwd Pkt Len Mean,225.8571429,-0.16168907284736633,0.16168907284736633,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,14,9,Fwd Pkt Len Mean,127.5555556,0.14770010113716125,0.14770010113716125,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,15,53,Pkt Size Avg,170.5625,0.1340627670288086,0.1340627670288086,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,16,35,Fwd Header Len,192.0,0.1189846396446228,0.1189846396446228,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,17,21,Fwd IAT Tot,3598898.0,-0.09425729513168335,0.09425729513168335,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,18,6,TotLen Bwd Pkts,1581.0,-0.08096984773874283,0.08096984773874283,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,19,14,Bwd Pkt Len Std,430.0986044,-0.08000199496746063,0.08000199496746063,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,20,17,Flow IAT Mean,239926.5333,-0.07572522014379501,0.07572522014379501,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,21,37,Fwd Pkts/s,2.500765512,-0.05809357762336731,0.05809357762336731,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,22,22,Fwd IAT Mean,449862.25,-0.05804278329014778,0.05804278329014778,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,23,15,Flow Byts/s,758.2876758,0.0468362420797348,0.0468362420797348,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,24,47,PSH Flag Cnt,1.0,-0.045641105622053146,0.045641105622053146,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,25,18,Flow IAT Std,277740.4302,-0.04340190440416336,0.04340190440416336,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,26,66,Init Fwd Win Byts,8192.0,0.04090607166290283,0.04090607166290283,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,27,23,Fwd IAT Std,389091.2953,0.03963502496480942,0.03963502496480942,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,28,27,Bwd IAT Mean,548971.5,0.03813440725207329,0.03813440725207329,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,29,54,Fwd Seg Size Avg,127.5555556,0.03758065029978752,0.03758065029978752,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,30,5,TotLen Fwd Pkts,1148.0,0.037039682269096375,0.037039682269096375,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,31,42,Pkt Len Std,312.044091,0.03630993887782097,0.03630993887782097,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,32,51,ECE Flag Cnt,0.0,-0.03144938871264458,0.03144938871264458,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,33,38,Bwd Pkts/s,1.945039843,-0.030697857961058617,0.030697857961058617,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,34,77,Idle Min,0.0,-0.02461468055844307,0.02461468055844307,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,35,25,Fwd IAT Min,1105.0,0.023212382569909096,0.023212382569909096,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,36,16,Flow Pkts/s,4.445805355,-0.01983979344367981,0.01983979344367981,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,37,3,Tot Fwd Pkts,9.0,0.017341047525405884,0.017341047525405884,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,38,64,Subflow Bwd Pkts,7.0,-0.015584231354296207,0.015584231354296207,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,39,63,Subflow Fwd Byts,1148.0,-0.01528235338628292,0.01528235338628292,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,40,55,Bwd Seg Size Avg,225.8571429,-0.015079215168952942,0.015079215168952942,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,41,2,Flow Duration,3598898.0,0.014892695471644402,0.014892695471644402,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,42,41,Pkt Len Mean,160.5294118,-0.013836472295224667,0.013836472295224667,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,43,24,Fwd IAT Max,1306791.0,-0.01363690011203289,0.01363690011203289,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,44,68,Fwd Act Data Pkts,5.0,0.013188009150326252,0.013188009150326252,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,45,40,Pkt Len Max,1173.0,0.012350738979876041,0.012350738979876041,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,46,39,Pkt Len Min,0.0,-0.011288481764495373,0.011288481764495373,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,47,65,Subflow Bwd Byts,1581.0,-0.010125041007995605,0.010125041007995605,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,48,75,Idle Std,0.0,-0.009460743516683578,0.009460743516683578,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,49,8,Fwd Pkt Len Min,0.0,0.009322520345449448,0.009322520345449448,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,50,52,Down/Up Ratio,0.0,-0.00867838878184557,0.00867838878184557,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,51,76,Idle Max,0.0,-0.008489877916872501,0.008489877916872501,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,52,12,Bwd Pkt Len Min,0.0,-0.008293034508824348,0.008293034508824348,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,53,74,Idle Mean,0.0,0.007236294914036989,0.007236294914036989,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,54,31,Fwd PSH Flags,0.0,-0.0064668552950024605,0.0064668552950024605,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,55,43,Pkt Len Var,97371.51471,0.005453411024063826,0.005453411024063826,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,56,72,Active Max,0.0,0.00510164350271225,0.00510164350271225,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,57,36,Bwd Header Len,152.0,-0.003921430557966232,0.003921430557966232,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,58,73,Active Min,0.0,0.002500250469893217,0.002500250469893217,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,59,67,Init Bwd Win Byts,62852.0,0.0023339411709457636,0.0023339411709457636,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,60,49,URG Flag Cnt,0.0,0.0019978871569037437,0.0019978871569037437,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,61,71,Active Std,0.0,-0.0016885650111362338,0.0016885650111362338,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,62,44,FIN Flag Cnt,0.0,-0.001249735476449132,0.001249735476449132,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,63,1,Protocol,6.0,0.0011958919931203127,0.0011958919931203127,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,64,45,SYN Flag Cnt,0.0,-0.0009409708436578512,0.0009409708436578512,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,65,70,Active Mean,0.0,-0.0009398082620464265,0.0009398082620464265,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,66,48,ACK Flag Cnt,0.0,0.0009189714910462499,0.0009189714910462499,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,67,26,Bwd IAT Tot,3293829.0,0.0006305393180809915,0.0006305393180809915,supports_attack
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,68,33,Fwd URG Flags,0.0,-0.00019738715491257608,0.00019738715491257608,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,69,62,Subflow Fwd Pkts,9.0,-9.967389632947743e-05,9.967389632947743e-05,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,70,32,Bwd PSH Flags,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,71,34,Bwd URG Flags,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,72,50,CWE Flag Count,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,73,56,Fwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,74,57,Fwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,75,58,Fwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,76,59,Bwd Byts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,77,60,Bwd Pkts/b Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,xgboost,XGBoost,139680,1,Infilteration,78,61,Bwd Blk Rate Avg,0.0,0.0,0.0,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,1,0,Dst Port,3389.0,-0.7107065814535757,0.7107065814535757,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,2,10,Fwd Pkt Len Std,218.6910556,0.5047246766535155,0.5047246766535155,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,3,69,Fwd Seg Size Min,20.0,-0.4192050057468095,0.4192050057468095,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,4,7,Fwd Pkt Len Max,677.0,0.3819759944349207,0.3819759944349207,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,5,29,Bwd IAT Max,1120632.0,0.2826049288620786,0.2826049288620786,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,6,20,Flow IAT Min,55.0,0.26127653234546283,0.26127653234546283,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,7,66,Init Fwd Win Byts,8192.0,-0.2510934864027209,0.2510934864027209,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,8,13,Bwd Pkt Len Mean,225.8571429,-0.19130566840373076,0.19130566840373076,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,9,67,Init Bwd Win Byts,62852.0,-0.1743573031900399,0.1743573031900399,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,10,37,Fwd Pkts/s,2.500765512,-0.1642803605231154,0.1642803605231154,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,11,65,Subflow Bwd Byts,1581.0,-0.14373316436230354,0.14373316436230354,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,12,11,Bwd Pkt Len Max,1173.0,-0.13183616185689045,0.13183616185689045,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,13,54,Fwd Seg Size Avg,127.5555556,0.12497010987757028,0.12497010987757028,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,14,6,TotLen Bwd Pkts,1581.0,-0.12392606014501467,0.12392606014501467,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,15,53,Pkt Size Avg,170.5625,0.11422750777630118,0.11422750777630118,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,16,35,Fwd Header Len,192.0,0.11287787598698314,0.11287787598698314,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,17,51,ECE Flag Cnt,0.0,-0.1039011541607504,0.1039011541607504,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,18,4,Tot Bwd Pkts,7.0,-0.10227004553742604,0.10227004553742604,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,19,18,Flow IAT Std,277740.4302,-0.09853924956551972,0.09853924956551972,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,20,64,Subflow Bwd Pkts,7.0,-0.09791197366480664,0.09791197366480664,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,21,23,Fwd IAT Std,389091.2953,0.09578106912595,0.09578106912595,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,22,17,Flow IAT Mean,239926.5333,-0.0902228587512482,0.0902228587512482,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,23,40,Pkt Len Max,1173.0,-0.07941689203891349,0.07941689203891349,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,24,9,Fwd Pkt Len Mean,127.5555556,0.07918193864985716,0.07918193864985716,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,25,46,RST Flag Cnt,0.0,-0.07667770399096634,0.07667770399096634,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,26,30,Bwd IAT Min,289734.0,0.0680579804512931,0.0680579804512931,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,27,28,Bwd IAT Std,377136.3093,0.06588653305025598,0.06588653305025598,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,28,22,Fwd IAT Mean,449862.25,-0.05909246541586741,0.05909246541586741,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,29,24,Fwd IAT Max,1306791.0,0.05112151514435453,0.05112151514435453,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,30,68,Fwd Act Data Pkts,5.0,0.050803070093134325,0.050803070093134325,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,31,19,Flow IAT Max,937935.0,0.0495298416539551,0.0495298416539551,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,32,76,Idle Max,0.0,-0.039272605188466314,0.039272605188466314,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,33,2,Flow Duration,3598898.0,-0.038245898337785564,0.038245898337785564,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,34,16,Flow Pkts/s,4.445805355,-0.03552235382658198,0.03552235382658198,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,35,63,Subflow Fwd Byts,1148.0,0.035280453676993534,0.035280453676993534,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,36,55,Bwd Seg Size Avg,225.8571429,-0.03404827840220578,0.03404827840220578,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,37,5,TotLen Fwd Pkts,1148.0,0.033578992272287556,0.033578992272287556,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,38,41,Pkt Len Mean,160.5294118,0.030801834949739836,0.030801834949739836,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,39,26,Bwd IAT Tot,3293829.0,0.02730818841427293,0.02730818841427293,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,40,42,Pkt Len Std,312.044091,0.027087561622917866,0.027087561622917866,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,41,27,Bwd IAT Mean,548971.5,0.0259524614449731,0.0259524614449731,supports_attack
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,42,36,Bwd Header Len,152.0,-0.01913196207832633,0.01913196207832633,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,43,38,Bwd Pkts/s,1.945039843,-0.016982369671373586,0.016982369671373586,supports_benign
DISAGREE_08,lightgbm,LightGBM,139680,1,Infilteration,44,14,Bwd Pkt Len Std,430.0986044,-0.01593121619157808,0.01593121619157808,supports_benign
