disagreement_case_id,replicate_index,explanation_seed,model,model_display,y_true,attack_category,rank,feature_index,feature_name,weight,absolute_weight,raw_feature_value
DISAGREE_07,2,138006,lightgbm,LightGBM,1,Infilteration,12,13,Bwd Pkt Len Mean,0.011945580440516202,0.011945580440516202,207.0
DISAGREE_07,2,138006,lightgbm,LightGBM,1,Infilteration,13,39,Pkt Len Min,0.00893890215142159,0.00893890215142159,42.0
DISAGREE_07,2,138006,lightgbm,LightGBM,1,Infilteration,14,48,ACK Flag Cnt,-0.005972120335325145,0.005972120335325145,0.0
DISAGREE_07,2,138006,lightgbm,LightGBM,1,Infilteration,15,69,Fwd Seg Size Min,0.003989537662041489,0.003989537662041489,8.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.09605144508926844,0.09605144508926844,-1.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,2,51,ECE Flag Cnt,0.04676397880839859,0.04676397880839859,0.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,3,46,RST Flag Cnt,0.040307913795802376,0.040307913795802376,0.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,4,19,Flow IAT Max,-0.03350880012521505,0.03350880012521505,92870.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,5,0,Dst Port,0.03188118858370156,0.03188118858370156,53.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,6,7,Fwd Pkt Len Max,-0.028578292272186497,0.028578292272186497,42.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,7,37,Fwd Pkts/s,0.0224055661200163,0.0224055661200163,16.98254195
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,8,25,Fwd IAT Min,-0.020197290551986387,0.020197290551986387,24896.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,9,53,Pkt Size Avg,0.016738882163493778,0.016738882163493778,135.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,10,55,Bwd Seg Size Avg,0.013492064398323666,0.013492064398323666,207.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,11,48,ACK Flag Cnt,-0.011032070155470213,0.011032070155470213,0.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,12,13,Bwd Pkt Len Mean,0.007302205393498549,0.007302205393498549,207.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,13,39,Pkt Len Min,0.005242812646077027,0.005242812646077027,42.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,14,69,Fwd Seg Size Min,0.003717096479453845,0.003717096479453845,8.0
DISAGREE_07,3,139006,lightgbm,LightGBM,1,Infilteration,15,12,Bwd Pkt Len Min,-0.0035321720043060166,0.0035321720043060166,207.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.09878702586110463,0.09878702586110463,-1.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,2,51,ECE Flag Cnt,0.04755813065965369,0.04755813065965369,0.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,3,46,RST Flag Cnt,0.03938769894074849,0.03938769894074849,0.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,4,19,Flow IAT Max,-0.034198526545151854,0.034198526545151854,92870.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,5,0,Dst Port,0.03277954456675895,0.03277954456675895,53.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,6,7,Fwd Pkt Len Max,-0.021765788365605165,0.021765788365605165,42.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,7,37,Fwd Pkts/s,0.02088905108677786,0.02088905108677786,16.98254195
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,8,2,Flow Duration,-0.015773601091395598,0.015773601091395598,117768.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,9,53,Pkt Size Avg,0.0145763221478934,0.0145763221478934,135.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,10,55,Bwd Seg Size Avg,0.011684437245597047,0.011684437245597047,207.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.01064998107898122,0.01064998107898122,207.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,12,39,Pkt Len Min,0.008092485054803492,0.008092485054803492,42.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,13,48,ACK Flag Cnt,-0.0065937182114339365,0.0065937182114339365,0.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,14,69,Fwd Seg Size Min,0.0035301499507771963,0.0035301499507771963,8.0
DISAGREE_07,4,140006,lightgbm,LightGBM,1,Infilteration,15,12,Bwd Pkt Len Min,-0.0031261208840329996,0.0031261208840329996,207.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,1,66,Init Fwd Win Byts,-0.09541193846943026,0.09541193846943026,-1.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,2,51,ECE Flag Cnt,0.04715727286637508,0.04715727286637508,0.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,3,46,RST Flag Cnt,0.03831411770078829,0.03831411770078829,0.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,4,0,Dst Port,0.03622974399556278,0.03622974399556278,53.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,5,19,Flow IAT Max,-0.029693422369718617,0.029693422369718617,92870.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,6,7,Fwd Pkt Len Max,-0.02536672241318671,0.02536672241318671,42.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,7,37,Fwd Pkts/s,0.02235050372346671,0.02235050372346671,16.98254195
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,8,53,Pkt Size Avg,0.01846756226098042,0.01846756226098042,135.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,9,13,Bwd Pkt Len Mean,0.01607029462443492,0.01607029462443492,207.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,10,2,Flow Duration,-0.012748334930780836,0.012748334930780836,117768.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,11,55,Bwd Seg Size Avg,0.012674008664129368,0.012674008664129368,207.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,12,39,Pkt Len Min,0.01005418541944946,0.01005418541944946,42.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,13,12,Bwd Pkt Len Min,-0.006190896607994756,0.006190896607994756,207.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,14,69,Fwd Seg Size Min,0.006132650865176851,0.006132650865176851,8.0
DISAGREE_07,5,141006,lightgbm,LightGBM,1,Infilteration,15,48,ACK Flag Cnt,-0.005588746500100021,0.005588746500100021,0.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,1,66,Init Fwd Win Byts,-0.05268378978048776,0.05268378978048776,-1.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,2,53,Pkt Size Avg,0.04293941786828163,0.04293941786828163,135.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,3,11,Bwd Pkt Len Max,-0.03314831445520463,0.03314831445520463,207.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,4,0,Dst Port,0.03298767598364234,0.03298767598364234,53.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,5,18,Flow IAT Std,-0.02664495221084514,0.02664495221084514,48070.50609
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,6,23,Fwd IAT Std,0.023480233370887248,0.023480233370887248,0.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,7,29,Bwd IAT Max,0.019261344887349083,0.019261344887349083,2.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,8,8,Fwd Pkt Len Min,0.014726375164218361,0.014726375164218361,42.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,9,19,Flow IAT Max,-0.010575295930930356,0.010575295930930356,92870.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,10,69,Fwd Seg Size Min,0.009654559853996878,0.009654559853996878,8.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,11,7,Fwd Pkt Len Max,-0.008838244461255513,0.008838244461255513,42.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,12,2,Flow Duration,-0.008396548141562394,0.008396548141562394,117768.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,13,12,Bwd Pkt Len Min,0.006103037508787124,0.006103037508787124,207.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,14,39,Pkt Len Min,0.004748788302996927,0.004748788302996927,42.0
DISAGREE_07,1,137006,xgboost,XGBoost,1,Infilteration,15,1,Protocol,-0.0005546348134201738,0.0005546348134201738,17.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,1,66,Init Fwd Win Byts,-0.05139460881194508,0.05139460881194508,-1.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,2,53,Pkt Size Avg,0.0437882267982624,0.0437882267982624,135.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,3,0,Dst Port,0.03553753455591268,0.03553753455591268,53.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,4,11,Bwd Pkt Len Max,-0.028990949953175905,0.028990949953175905,207.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,5,18,Flow IAT Std,-0.024981746376827603,0.024981746376827603,48070.50609
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,6,25,Fwd IAT Min,-0.01761215144177216,0.01761215144177216,24896.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,7,8,Fwd Pkt Len Min,0.01729351302165494,0.01729351302165494,42.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,8,29,Bwd IAT Max,0.0172576168492836,0.0172576168492836,2.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,9,23,Fwd IAT Std,0.011206775279302436,0.011206775279302436,0.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,10,69,Fwd Seg Size Min,0.010872861347737005,0.010872861347737005,8.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,11,19,Flow IAT Max,-0.01056857994120823,0.01056857994120823,92870.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,12,2,Flow Duration,-0.010207360570604774,0.010207360570604774,117768.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,13,7,Fwd Pkt Len Max,-0.008722146495709437,0.008722146495709437,42.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,14,12,Bwd Pkt Len Min,0.005262028339846695,0.005262028339846695,207.0
DISAGREE_07,2,138006,xgboost,XGBoost,1,Infilteration,15,13,Bwd Pkt Len Mean,0.0041514801343145455,0.0041514801343145455,207.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,1,66,Init Fwd Win Byts,-0.04934687361778051,0.04934687361778051,-1.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,2,53,Pkt Size Avg,0.04345352639226826,0.04345352639226826,135.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,3,0,Dst Port,0.036361696774618944,0.036361696774618944,53.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,4,30,Bwd IAT Min,0.03167268643295934,0.03167268643295934,2.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,5,11,Bwd Pkt Len Max,-0.028560569208693366,0.028560569208693366,207.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,6,18,Flow IAT Std,-0.025110615019730734,0.025110615019730734,48070.50609
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,7,23,Fwd IAT Std,0.018360509496982556,0.018360509496982556,0.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,8,29,Bwd IAT Max,0.014377762205905623,0.014377762205905623,2.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,9,8,Fwd Pkt Len Min,0.0140266086132318,0.0140266086132318,42.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,10,69,Fwd Seg Size Min,0.011372839805659682,0.011372839805659682,8.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,11,9,Fwd Pkt Len Mean,0.010832521498781788,0.010832521498781788,42.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,12,7,Fwd Pkt Len Max,-0.010534149140903103,0.010534149140903103,42.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,13,19,Flow IAT Max,-0.010450257416965683,0.010450257416965683,92870.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,14,14,Bwd Pkt Len Std,-0.007862911108792586,0.007862911108792586,0.0
DISAGREE_07,3,139006,xgboost,XGBoost,1,Infilteration,15,39,Pkt Len Min,0.005438908156478416,0.005438908156478416,42.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,1,66,Init Fwd Win Byts,-0.05562486519710231,0.05562486519710231,-1.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,2,53,Pkt Size Avg,0.042055563419719985,0.042055563419719985,135.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,3,0,Dst Port,0.03167577716264525,0.03167577716264525,53.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,4,11,Bwd Pkt Len Max,-0.03071027122826645,0.03071027122826645,207.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,5,18,Flow IAT Std,-0.02448848629864114,0.02448848629864114,48070.50609
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,6,29,Bwd IAT Max,0.02051309743902629,0.02051309743902629,2.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,7,23,Fwd IAT Std,0.01998600599510505,0.01998600599510505,0.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,8,8,Fwd Pkt Len Min,0.014987502901424308,0.014987502901424308,42.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,9,9,Fwd Pkt Len Mean,0.013103694901302365,0.013103694901302365,42.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,10,69,Fwd Seg Size Min,0.010049663538252335,0.010049663538252335,8.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,11,19,Flow IAT Max,-0.009813387236758885,0.009813387236758885,92870.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,12,39,Pkt Len Min,0.008653968661401524,0.008653968661401524,42.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,13,7,Fwd Pkt Len Max,-0.007037961664782487,0.007037961664782487,42.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,14,14,Bwd Pkt Len Std,-0.005737472457643776,0.005737472457643776,0.0
DISAGREE_07,4,140006,xgboost,XGBoost,1,Infilteration,15,46,RST Flag Cnt,0.005585785040607511,0.005585785040607511,0.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,1,66,Init Fwd Win Byts,-0.05434918013092188,0.05434918013092188,-1.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,2,53,Pkt Size Avg,0.03747400298204304,0.03747400298204304,135.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,3,0,Dst Port,0.03631401319259786,0.03631401319259786,53.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,4,11,Bwd Pkt Len Max,-0.02971839091911505,0.02971839091911505,207.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,5,18,Flow IAT Std,-0.025680385498285527,0.025680385498285527,48070.50609
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,6,23,Fwd IAT Std,0.02245212355211649,0.02245212355211649,0.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,7,8,Fwd Pkt Len Min,0.014997626224823275,0.014997626224823275,42.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,8,69,Fwd Seg Size Min,0.01237155196015873,0.01237155196015873,8.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,9,19,Flow IAT Max,-0.011802794605764664,0.011802794605764664,92870.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,10,7,Fwd Pkt Len Max,-0.01080240636336836,0.01080240636336836,42.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,11,38,Bwd Pkts/s,-0.010581978201283168,0.010581978201283168,16.98254195
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,12,39,Pkt Len Min,0.00723850215026518,0.00723850215026518,42.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,13,52,Down/Up Ratio,0.004806307513931165,0.004806307513931165,1.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,14,14,Bwd Pkt Len Std,-0.004593110512501092,0.004593110512501092,0.0
DISAGREE_07,5,141006,xgboost,XGBoost,1,Infilteration,15,12,Bwd Pkt Len Min,0.003015172256681012,0.003015172256681012,207.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12359663688354855,0.12359663688354855,677.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.09722647217478352,0.09722647217478352,8192.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,3,51,ECE Flag Cnt,0.03603649339528341,0.03603649339528341,0.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,4,46,RST Flag Cnt,0.023073721018024688,0.023073721018024688,0.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.02261068234571294,0.02261068234571294,20.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,6,19,Flow IAT Max,-0.019334239292626825,0.019334239292626825,937935.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,7,0,Dst Port,0.017875500300767247,0.017875500300767247,3389.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,8,10,Fwd Pkt Len Std,-0.015685163757073912,0.015685163757073912,218.6910556
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,9,37,Fwd Pkts/s,0.015465913227181539,0.015465913227181539,2.500765512
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.011675725636744141,0.011675725636744141,170.5625
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,11,40,Pkt Len Max,0.010108188253462477,0.010108188253462477,1173.0
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,12,13,Bwd Pkt Len Mean,0.007272153734875705,0.007272153734875705,225.8571429
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,13,42,Pkt Len Std,0.004250021554258877,0.004250021554258877,312.044091
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,14,43,Pkt Len Var,0.004223412202114876,0.004223412202114876,97371.51471
DISAGREE_08,1,137007,lightgbm,LightGBM,1,Infilteration,15,11,Bwd Pkt Len Max,-0.0022121243064832387,0.0022121243064832387,1173.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12097385618400319,0.12097385618400319,677.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.10223204319949376,0.10223204319949376,8192.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,3,51,ECE Flag Cnt,0.037465137916553884,0.037465137916553884,0.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,4,46,RST Flag Cnt,0.023188336430169678,0.023188336430169678,0.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.020321736334495123,0.020321736334495123,20.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,6,10,Fwd Pkt Len Std,-0.017264239753008455,0.017264239753008455,218.6910556
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,7,19,Flow IAT Max,-0.01629829600687306,0.01629829600687306,937935.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,8,37,Fwd Pkts/s,0.01517538584646388,0.01517538584646388,2.500765512
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,9,0,Dst Port,0.01386802080264451,0.01386802080264451,3389.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.00875897480428114,0.00875897480428114,170.5625
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,11,13,Bwd Pkt Len Mean,0.006900942643055714,0.006900942643055714,225.8571429
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,12,14,Bwd Pkt Len Std,-0.0053158960094454154,0.0053158960094454154,430.0986044
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,13,40,Pkt Len Max,0.004655906243598993,0.004655906243598993,1173.0
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,14,42,Pkt Len Std,0.003822444714942113,0.003822444714942113,312.044091
DISAGREE_08,2,138007,lightgbm,LightGBM,1,Infilteration,15,11,Bwd Pkt Len Max,0.0034751651753892393,0.0034751651753892393,1173.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.1172693284684512,0.1172693284684512,677.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.10095902274793983,0.10095902274793983,8192.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,3,51,ECE Flag Cnt,0.03624911774039548,0.03624911774039548,0.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,4,46,RST Flag Cnt,0.02532973545804375,0.02532973545804375,0.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.020359720941066126,0.020359720941066126,20.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,6,10,Fwd Pkt Len Std,-0.016762932151744535,0.016762932151744535,218.6910556
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,7,37,Fwd Pkts/s,0.01675261463801071,0.01675261463801071,2.500765512
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,8,19,Flow IAT Max,-0.015972118695849722,0.015972118695849722,937935.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,9,0,Dst Port,0.01155243463585504,0.01155243463585504,3389.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,10,40,Pkt Len Max,0.010236217624789563,0.010236217624789563,1173.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,11,53,Pkt Size Avg,0.006978917523880739,0.006978917523880739,170.5625
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,12,55,Bwd Seg Size Avg,-0.005233476762099872,0.005233476762099872,225.8571429
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,13,47,PSH Flag Cnt,0.00419677960015208,0.00419677960015208,1.0
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,14,42,Pkt Len Std,0.003639271390874161,0.003639271390874161,312.044091
DISAGREE_08,3,139007,lightgbm,LightGBM,1,Infilteration,15,67,Init Bwd Win Byts,-0.0028304897539531363,0.0028304897539531363,62852.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12339381965109487,0.12339381965109487,677.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.10014082073917552,0.10014082073917552,8192.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,3,51,ECE Flag Cnt,0.03329335894225097,0.03329335894225097,0.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,4,46,RST Flag Cnt,0.024031419393063514,0.024031419393063514,0.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.022182763531150552,0.022182763531150552,20.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,6,19,Flow IAT Max,-0.018547175470686326,0.018547175470686326,937935.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,7,10,Fwd Pkt Len Std,-0.0158502650680603,0.0158502650680603,218.6910556
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,8,0,Dst Port,0.015396560313566713,0.015396560313566713,3389.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,9,37,Fwd Pkts/s,0.013009069616830434,0.013009069616830434,2.500765512
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,10,53,Pkt Size Avg,0.010806014861484794,0.010806014861484794,170.5625
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,11,40,Pkt Len Max,0.008430202336734164,0.008430202336734164,1173.0
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,12,43,Pkt Len Var,0.007905899012084949,0.007905899012084949,97371.51471
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,13,42,Pkt Len Std,0.004366931692178909,0.004366931692178909,312.044091
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,14,13,Bwd Pkt Len Mean,0.004187541197513328,0.004187541197513328,225.8571429
DISAGREE_08,4,140007,lightgbm,LightGBM,1,Infilteration,15,67,Init Bwd Win Byts,-0.0025352550980124763,0.0025352550980124763,62852.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,1,7,Fwd Pkt Len Max,-0.12410584885673501,0.12410584885673501,677.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,2,66,Init Fwd Win Byts,-0.10082279399666916,0.10082279399666916,8192.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,3,51,ECE Flag Cnt,0.0346444807315811,0.0346444807315811,0.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,4,46,RST Flag Cnt,0.02431925372296494,0.02431925372296494,0.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,5,69,Fwd Seg Size Min,0.020513753090654018,0.020513753090654018,20.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,6,0,Dst Port,0.018514733305161114,0.018514733305161114,3389.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,7,10,Fwd Pkt Len Std,-0.017189479262906125,0.017189479262906125,218.6910556
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,8,19,Flow IAT Max,-0.015088948905508224,0.015088948905508224,937935.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,9,37,Fwd Pkts/s,0.012915102149656564,0.012915102149656564,2.500765512
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,10,76,Idle Max,0.010903488239919294,0.010903488239919294,0.0
DISAGREE_08,5,141007,lightgbm,LightGBM,1,Infilteration,11,53,Pkt Size Avg,0.00965517292803367,0.00965517292803367,170.5625
