case_id,selected_for_model,model_display,selected_outcome,models_disagree,rank,feature_index,feature_name,raw_feature_value,shap_value_raw_score,absolute_shap_value,direction
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,16,13,Bwd Pkt Len Mean,165.0,-0.07253560685353547,0.07253560685353547,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,17,64,Subflow Bwd Pkts,2.0,0.07159953259970134,0.07159953259970134,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,18,65,Subflow Bwd Byts,330.0,-0.07015709975827725,0.07015709975827725,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,19,26,Bwd IAT Tot,1656998.0,0.06898664374226292,0.06898664374226292,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,20,68,Fwd Act Data Pkts,1.0,0.06295504686393542,0.06295504686393542,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,21,36,Bwd Header Len,16.0,0.06291976473878601,0.06291976473878601,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,22,46,RST Flag Cnt,0.0,-0.05944960122046279,0.05944960122046279,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,23,14,Bwd Pkt Len Std,0.0,0.052310573291636964,0.052310573291636964,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,24,17,Flow IAT Mean,552680.3333,-0.051571502593047484,0.051571502593047484,supports_benign
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,25,54,Fwd Seg Size Avg,37.0,0.05044287678597989,0.05044287678597989,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,26,2,Flow Duration,1658041.0,0.04862975148285695,0.04862975148285695,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,27,55,Bwd Seg Size Avg,165.0,0.04622168919514095,0.04622168919514095,supports_attack
LIGHTGBM_FN_02,lightgbm,LightGBM,FN,False,28,40,Pkt Len Max,165.0,-0.035233179200262164,0.035233179200262164,supports_benign
