split,family,subset,feature,consensus_normalized_importance_share,consensus_rank
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Fwd Seg Size Min,0.05963882274587278,5
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Active Mean,0.00023611279683974156,57
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Active Std,0.00015614003375045594,59
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Active Max,0.00021095832953398183,58
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Active Min,0.0005879665345962822,51
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Idle Mean,0.004681843033886458,36
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Idle Std,0.0003324776331644952,55
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Idle Max,0.009822091115200611,20
RANDOM_NATURAL,PLACEBO,PLACEBO_IAT,Idle Min,0.00332155042922046,39
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Dst Port,0.20325543493315962,1
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Protocol,0.0006401040877331459,52
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow Duration,0.006203617706419339,27
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Tot Fwd Pkts,0.0045250527709594516,36
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Tot Bwd Pkts,0.0015634726068685083,47
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,TotLen Fwd Pkts,0.0800355045752105,3
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,TotLen Bwd Pkts,0.006219787091777312,26
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Pkt Len Max,0.05909624683296617,5
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Pkt Len Min,0.0007502291917802029,51
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Pkt Len Mean,0.021035704057942056,9
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Pkt Len Std,0.009346038022892808,22
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Pkt Len Max,0.007399892220208343,23
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Pkt Len Min,0.0018823181447007013,45
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Pkt Len Mean,0.010496235033349188,17
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Pkt Len Std,0.014939308672443478,11
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow Byts/s,0.0025049814603403725,42
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow Pkts/s,0.005743337464515058,30
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow IAT Mean,0.006853881768217874,25
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow IAT Std,0.007188420010147237,24
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow IAT Max,0.01228127509127838,14
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Flow IAT Min,0.022865734621393755,8
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd IAT Tot,0.043336558476807965,7
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd IAT Mean,0.00499443940063447,33
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd IAT Std,0.01276743143274171,13
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd IAT Max,0.01059566799952531,16
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd IAT Min,0.00999801334283719,19
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd IAT Tot,0.0038855872136009904,38
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd IAT Mean,0.0019222447572850403,43
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd IAT Std,0.001696960784246495,46
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd IAT Max,0.004406932979327765,37
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd IAT Min,0.005083933505526845,32
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd PSH Flags,0.00027751856781018796,55
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd URG Flags,4.557628843515889e-05,59
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Header Len,0.04337655557313386,6
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Header Len,0.0031011689647086884,40
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Pkts/s,0.0130447968115436,12
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Pkts/s,0.005936589385053381,29
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Pkt Len Min,0.0009194533082248263,49
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Pkt Len Max,0.009756118832031545,21
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,FIN Flag Cnt,0.0004892261339242992,53
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,SYN Flag Cnt,0.0,61
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,RST Flag Cnt,0.010418852314352776,18
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,PSH Flag Cnt,0.0059614712119968,28
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,ACK Flag Cnt,0.005416553308056417,31
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,URG Flag Cnt,0.0018847861345142286,44
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,CWE Flag Count,0.0,62
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,ECE Flag Cnt,0.019717473081713163,10
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Down/Up Ratio,0.0012852203005152348,48
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Pkt Size Avg,0.004901575363401644,35
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Seg Size Avg,1.1395466353495541e-05,60
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Bwd Seg Size Avg,0.0,63
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Subflow Fwd Pkts,0.0,64
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Subflow Fwd Byts,0.0,65
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Subflow Bwd Pkts,0.0,66
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Subflow Bwd Byts,0.0,67
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Init Fwd Win Byts,0.18852705061495512,2
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Init Bwd Win Byts,0.009861508912964438,20
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Act Data Pkts,0.002808161611431547,41
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Fwd Seg Size Min,0.06780472335667681,4
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Active Mean,0.00019486081491533317,57
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Active Std,0.00015652493684954527,58
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Active Max,0.0002037646010318064,56
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Active Min,0.0008787343731598656,50
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Idle Mean,0.004966905501485718,34
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Idle Std,0.0003389706804403408,54
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Idle Max,0.010679288720594208,15
RANDOM_NATURAL,PLACEBO,PLACEBO_PACKET_SIZE,Idle Min,0.0035208285728887713,39
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Dst Port,0.19019337648579127,1
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Protocol,0.0006704693716749076,52
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow Duration,0.005994177830782052,29
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Tot Fwd Pkts,0.003616580281300433,40
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Tot Bwd Pkts,0.0019888064468684442,45
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,TotLen Fwd Pkts,0.07457190011786037,3
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,TotLen Bwd Pkts,0.006744272003122984,27
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Pkt Len Max,0.06129848204054553,4
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Pkt Len Min,0.0007257893166685923,51
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Pkt Len Mean,0.02732314470928448,9
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Pkt Len Std,0.008178140004968418,23
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Pkt Len Max,0.007442462483001618,24
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Pkt Len Min,0.0016012866639949028,47
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Pkt Len Mean,0.0070169973862109734,26
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Pkt Len Std,0.012944169618673743,13
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow Byts/s,0.0027847940798165177,43
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow Pkts/s,0.0046847203481873295,34
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow IAT Mean,0.006163440758706474,28
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow IAT Std,0.00718035925756462,25
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow IAT Max,0.01252284382123339,14
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Flow IAT Min,0.022663175937170106,10
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd IAT Tot,0.03997894558308488,7
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd IAT Mean,0.004581005669776003,35
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd IAT Std,0.011576090939567081,17
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd IAT Max,0.010651076539174483,19
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd IAT Min,0.009750714833399954,20
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd IAT Tot,0.0036827953670702353,39
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd IAT Mean,0.0028168943777205544,42
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd IAT Std,0.0015608676214670892,49
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd IAT Max,0.0041488452209292506,37
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd IAT Min,0.004059008388515611,38
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd PSH Flags,0.0003235632777297573,55
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd URG Flags,3.495385067993149e-05,59
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Header Len,0.041425952725925086,6
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Header Len,0.003036604879845404,41
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Pkts/s,0.012353186786455375,15
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Pkts/s,0.004255226586016965,36
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Len Min,0.001599693287086731,48
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Len Max,0.01078438207615149,18
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Len Mean,0.005357689994426025,30
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Len Std,0.03184952697985992,8
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Len Var,0.017881455754622345,12
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,FIN Flag Cnt,0.0004277453487934635,54
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,SYN Flag Cnt,0.0,61
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,RST Flag Cnt,0.008808529047517777,21
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,PSH Flag Cnt,0.0027840628626829974,44
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,ACK Flag Cnt,0.004926987998145577,31
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,URG Flag Cnt,0.0019311980606700548,46
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,CWE Flag Count,0.0,62
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,ECE Flag Cnt,0.021282230792891575,11
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Down/Up Ratio,0.0011065145059615004,50
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Pkt Size Avg,0.004850447943372556,33
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Seg Size Avg,2.2528348900045083e-06,60
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Bwd Seg Size Avg,0.0,63
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Subflow Fwd Pkts,0.0,64
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Subflow Fwd Byts,0.0,65
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Subflow Bwd Pkts,0.0,66
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Subflow Bwd Byts,0.0,67
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Init Fwd Win Byts,0.17916365817692162,2
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Init Bwd Win Byts,0.008458711394033609,22
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Fwd Seg Size Min,0.06012999716717439,5
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Active Std,0.00018359863668706512,58
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Active Max,0.00028940949604539407,57
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Active Min,0.0005450026554885508,53
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Idle Std,0.0003140780893921895,56
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Idle Max,0.011868694751528089,16
RANDOM_NATURAL,PLACEBO,PLACEBO_ACTIVITY,Idle Min,0.0049090105348723895,32
CHRONOLOGICAL_NATURAL,FULL,FULL,Dst Port,0.22472941270771743,1
CHRONOLOGICAL_NATURAL,FULL,FULL,Protocol,0.0006359516796696276,56
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow Duration,0.008385143530167996,26
CHRONOLOGICAL_NATURAL,FULL,FULL,Tot Fwd Pkts,0.0016775362928096215,46
CHRONOLOGICAL_NATURAL,FULL,FULL,Tot Bwd Pkts,0.011980964578636732,20
CHRONOLOGICAL_NATURAL,FULL,FULL,TotLen Fwd Pkts,0.025000145882217807,7
CHRONOLOGICAL_NATURAL,FULL,FULL,TotLen Bwd Pkts,0.002952859818538181,40
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Pkt Len Max,0.028309645122360165,6
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Pkt Len Min,0.0004626001121728621,58
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Pkt Len Mean,0.016326260355441314,13
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Pkt Len Std,0.01218788726061282,19
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Pkt Len Max,0.01259837692867775,18
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Pkt Len Min,0.03410785627790171,4
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Pkt Len Mean,0.0037866677239228215,38
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Pkt Len Std,0.0048523125650325166,32
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow Byts/s,0.0033761384431602055,39
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow Pkts/s,0.014599011535847334,15
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow IAT Mean,0.008370097308153798,27
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow IAT Std,0.018010511785885586,11
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow IAT Max,0.010000558139084115,24
CHRONOLOGICAL_NATURAL,FULL,FULL,Flow IAT Min,0.022787359660449383,9
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd IAT Tot,0.01567968183874131,14
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd IAT Mean,0.013352315666553205,17
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd IAT Std,0.013383158177429386,16
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd IAT Max,0.004822557799597303,33
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd IAT Min,0.0235353454503398,8
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd IAT Tot,0.0006749083322418939,54
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd IAT Mean,0.0010745232008030844,53
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd IAT Std,0.002001088454853275,45
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd IAT Max,0.008340965067935456,28
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd IAT Min,0.004248891737082461,35
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd PSH Flags,0.0011337780625490044,51
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd URG Flags,0.0,62
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Header Len,0.1505850434675503,2
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Header Len,0.006428782299965102,30
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Pkts/s,0.009247865221595587,25
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Pkts/s,0.01102459461080716,21
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Len Min,0.004014590091601529,37
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Len Max,0.004651651585628102,34
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Len Mean,0.002847308473707761,41
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Len Std,0.016688954876857346,12
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Len Var,0.0011301398186430995,52
CHRONOLOGICAL_NATURAL,FULL,FULL,FIN Flag Cnt,0.0015968399729602565,48
CHRONOLOGICAL_NATURAL,FULL,FULL,SYN Flag Cnt,0.0,63
CHRONOLOGICAL_NATURAL,FULL,FULL,RST Flag Cnt,0.010301125157446318,22
CHRONOLOGICAL_NATURAL,FULL,FULL,PSH Flag Cnt,0.008144690971049574,29
CHRONOLOGICAL_NATURAL,FULL,FULL,ACK Flag Cnt,0.0020566673104891204,44
CHRONOLOGICAL_NATURAL,FULL,FULL,URG Flag Cnt,0.002244378351864776,43
CHRONOLOGICAL_NATURAL,FULL,FULL,CWE Flag Count,0.0,64
CHRONOLOGICAL_NATURAL,FULL,FULL,ECE Flag Cnt,0.004128445581145394,36
CHRONOLOGICAL_NATURAL,FULL,FULL,Down/Up Ratio,0.0005632478517510263,57
CHRONOLOGICAL_NATURAL,FULL,FULL,Pkt Size Avg,0.002320615781967193,42
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Seg Size Avg,0.0,65
CHRONOLOGICAL_NATURAL,FULL,FULL,Bwd Seg Size Avg,0.0,66
CHRONOLOGICAL_NATURAL,FULL,FULL,Subflow Fwd Pkts,0.0,67
CHRONOLOGICAL_NATURAL,FULL,FULL,Subflow Fwd Byts,0.0,68
CHRONOLOGICAL_NATURAL,FULL,FULL,Subflow Bwd Pkts,0.0,69
CHRONOLOGICAL_NATURAL,FULL,FULL,Subflow Bwd Byts,0.0,70
CHRONOLOGICAL_NATURAL,FULL,FULL,Init Fwd Win Byts,0.13475154456224703,3
CHRONOLOGICAL_NATURAL,FULL,FULL,Init Bwd Win Byts,0.030179893923786956,5
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Act Data Pkts,0.0012353001847952175,50
CHRONOLOGICAL_NATURAL,FULL,FULL,Fwd Seg Size Min,0.021520653413960103,10
CHRONOLOGICAL_NATURAL,FULL,FULL,Active Mean,0.00030998163113349033,60
CHRONOLOGICAL_NATURAL,FULL,FULL,Active Std,7.770762074055067e-05,61
CHRONOLOGICAL_NATURAL,FULL,FULL,Active Max,0.0004075572521088244,59
CHRONOLOGICAL_NATURAL,FULL,FULL,Active Min,0.0006477629064461642,55
CHRONOLOGICAL_NATURAL,FULL,FULL,Idle Mean,0.006060242974122838,31
CHRONOLOGICAL_NATURAL,FULL,FULL,Idle Std,0.0015595159301725937,49
CHRONOLOGICAL_NATURAL,FULL,FULL,Idle Max,0.0016669901197141825,47
CHRONOLOGICAL_NATURAL,FULL,FULL,Idle Min,0.01022339655915653,23
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Protocol,6.5100044494464896e-06,60
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow Duration,0.01900317435430618,13
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Tot Fwd Pkts,0.009305861508354354,25
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Tot Bwd Pkts,0.012909601745592863,20
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,TotLen Fwd Pkts,0.08534767518690081,3
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,TotLen Bwd Pkts,0.01994113428141832,11
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Pkt Len Max,0.09382430342819485,2
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Pkt Len Min,0.00082157274675846,53
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Pkt Len Mean,0.012299782644600696,21
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Pkt Len Std,0.0279752869042708,10
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Pkt Len Max,0.009272738633244005,26
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Pkt Len Min,0.018867112765765175,14
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Pkt Len Mean,0.0024127102840027625,42
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Pkt Len Std,0.008415286594343154,30
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow Byts/s,0.005896435455088545,36
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow Pkts/s,0.006585859348542511,34
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow IAT Mean,0.013333435313340436,18
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow IAT Std,0.002802093402110707,40
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow IAT Max,0.008336657177372031,31
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Flow IAT Min,0.030094588831857942,9
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd IAT Tot,0.03809697681011496,6
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd IAT Mean,0.008206275131170034,32
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd IAT Std,0.013049538806254849,19
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd IAT Max,0.013807739123213814,17
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd IAT Min,0.019704134581486857,12
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd IAT Tot,0.0005347586904076197,57
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd IAT Mean,0.002376795692027963,43
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd IAT Std,0.0018585590595471583,44
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd IAT Max,0.0010424238873921689,52
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd IAT Min,0.017519636906262057,15
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd PSH Flags,0.00015877429250037297,58
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd URG Flags,0.0,61
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Header Len,0.08230971516421119,4
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Header Len,0.010309305848473446,23
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Fwd Pkts/s,0.009676970750870194,24
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Bwd Pkts/s,0.01225080883244086,22
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Len Min,0.0005679853388229165,56
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Len Max,0.009098062405236296,27
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Len Mean,0.006499938316632933,35
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Len Std,0.0340118328441626,7
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,Pkt Len Var,0.0012591954320282516,48
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,FIN Flag Cnt,0.0051064333106989246,37
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,SYN Flag Cnt,0.0,62
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,RST Flag Cnt,0.0018233778201165625,45
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,PSH Flag Cnt,0.007970998395086977,33
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,ACK Flag Cnt,0.008689454521984769,29
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,URG Flag Cnt,0.004914922434893599,38
CHRONOLOGICAL_NATURAL,PRIMARY,NO_DST_PORT,CWE Flag Count,0.0,63
