split,family,subset,component,feature,mean_abs_shap,normalized_importance_share,rank
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd IAT Min,0.20226239492603346,0.012326289837044466,17
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd IAT Tot,0.008031636477577559,0.0004894645844799963,58
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd IAT Mean,0.010183127849543235,0.0006205809308598935,56
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd IAT Std,0.037893169943451356,0.002309288366422109,43
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd IAT Max,0.1635089401490637,0.009964573928645316,22
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd IAT Min,0.05097560404737014,0.0031065590335567954,36
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd PSH Flags,0.022652584970067256,0.0013804955093181643,49
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd URG Flags,0.0,0.0,62
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Header Len,2.6428823748664,0.1610627332368575,2
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Header Len,0.14702719889688015,0.008960142433765209,24
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Pkts/s,0.14460133081891982,0.00881230500186736,26
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Pkts/s,0.19424549673657748,0.011837723434409666,18
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Len Min,0.11655038338825106,0.007102822088048579,28
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Len Max,0.06325664007465238,0.0038549908398093856,34
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Len Mean,0.048051546980056446,0.0029283609314086053,37
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Len Std,0.4280661071531707,0.02608723637488273,6
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Len Var,0.01843260436244309,0.0011233211388905582,51
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,FIN Flag Cnt,0.02462796767563559,0.0015008794283201355,48
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,SYN Flag Cnt,0.0,0.0,63
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,RST Flag Cnt,0.3001495339766145,0.018291735107767076,10
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,PSH Flag Cnt,0.2116573570789129,0.01289883831570163,14
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,ACK Flag Cnt,0.03609560810594121,0.002199741219918365,44
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,URG Flag Cnt,0.038145468292982335,0.002324663951106865,41
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,CWE Flag Count,0.0,0.0,64
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,ECE Flag Cnt,0.07077137753348797,0.004312954526043678,31
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Down/Up Ratio,0.011085915908036986,0.0006755987075182095,55
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Pkt Size Avg,0.04591105592263048,0.002797914967011304,39
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Seg Size Avg,0.0,0.0,65
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Bwd Seg Size Avg,0.0,0.0,66
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Subflow Fwd Pkts,0.0,0.0,67
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Subflow Fwd Byts,0.0,0.0,68
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Subflow Bwd Pkts,0.0,0.0,69
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Subflow Bwd Byts,0.0,0.0,70
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Init Fwd Win Byts,2.35442262761537,0.14348339797665222,3
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Init Bwd Win Byts,0.6113092195704579,0.03725445169003611,5
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Act Data Pkts,0.024998051680612844,0.0015234331151340985,47
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Fwd Seg Size Min,0.34148796781143176,0.020810985001173034,9
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Active Mean,0.005999321137616062,0.00036561107266037214,59
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Active Std,0.002179719376313733,0.00013283661950947597,61
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Active Max,0.008866083075833739,0.0005403174908119069,57
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Active Min,0.014260184393421515,0.0008690452124196986,54
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Idle Mean,0.035800152282591445,0.0021817355292709085,45
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Idle Std,0.03801940598342917,0.0023169814525106835,42
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Idle Max,0.030735912246408408,0.0018731102382810309,46
CHRONOLOGICAL_NATURAL,FULL,FULL,XGBoost,Idle Min,0.21087209777815732,0.012850982985293387,15
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Dst Port,1.7077680339156054,0.21850723016160808,1
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Protocol,0.0001858269789024448,2.3776378081146e-05,59
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Flow Duration,0.08523897139420906,0.010906242048850526,21
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Tot Fwd Pkts,0.027067708777642325,0.0034632865555299145,36
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Tot Bwd Pkts,0.09996479506591292,0.012790396616947603,19
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,TotLen Fwd Pkts,0.3046891198893345,0.038984671410406964,5
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,TotLen Bwd Pkts,0.018840908906853766,0.0024106756521988133,41
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Pkt Len Max,0.13324362556731909,0.017048390051341195,14
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Pkt Len Min,0.006529794956264098,0.0008354808036458521,52
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Pkt Len Mean,0.08586507497540365,0.010986351382556355,20
