arm,parent_stage,family,learner,support_n,support_status,inferential_family_claim_authorized,metric,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_FP,5,5,65.2,65.0,2.588435821108957,62.0,69.0,7.0,2.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_TN,5,5,414256.8,414257.0,2.588435821108957,414253.0,414260.0,7.0,2.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,STANDARD_THRESHOLD,5,5,0.5,0.5,0.0,0.5,0.5,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FPR,5,5,0.00021673963728694105,0.00018825937314455906,4.929855110445224e-05,0.00017136430119568837,0.000270321151181931,9.895684998624261e-05,8.688894145133497e-05
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_PRECISION,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_F1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_TP,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FP,5,5,89.8,78.0,20.42547429069886,71.0,112.0,41.0,36.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_TN,5,5,414232.2,414244.0,20.42547429069886,414210.0,414251.0,41.0,36.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_FN,5,5,1966.0,1966.0,0.0,1966.0,1966.0,0.0,0.0
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,BALANCED_THRESHOLD,5,5,0.2,0.23,0.15346009253222806,0.04,0.35,0.31,0.30000000000000004
28A_CHRONOLOGY_LOAO,STAGE27_CHRONOLOGY_LOAO,BOT,LIGHTGBM,1966,INFERENTIAL_ELIGIBLE_SUPPORT,True,SECURITY_RECALL,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
