family,learner,metric,analysis_status,metric_role,frozen_seed_count,defined_seed_count,random_gt_chrono_seed_count,random_lt_chrono_seed_count,random_eq_chrono_seed_count,undefined_seed_count,note
INFILTRATION,LIGHTGBM,SECURITY_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,SECURITY_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,LIGHTGBM,STANDARD_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,BALANCED_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,PR_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,PR_CHANCE_ANCHOR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BASE_RATE_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,PR_EXCESS,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,PR_LIFT,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,ROC_AUC,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,SECURITY_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_F1,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_FN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_FP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_FPR,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_PRECISION,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_RECALL,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PERFORMANCE_METRIC,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_TN,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
INFILTRATION,XGBOOST,STANDARD_TP,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,CONFUSION_COUNT_CONTEXT,5,5,0,0,5,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,1,4,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,LIGHTGBM,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,3,2,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,3,2,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,3,2,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,3,2,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
PORT_SCAN,XGBOOST,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,4,1,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,0,5,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
WEB_ATTACK,LIGHTGBM,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,5,5,5,0,0,0,Numeric sign count only; no post-result qualitative cutoff or causal attribution.
