family,learner,seed,support_n,analysis_status,metric,metric_role,chronological_value,random_value,random_minus_chronological,numeric_direction,direction_semantics
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,ROC_AUC,PERFORMANCE_METRIC,0.7051691739840341,0.929193917753044,0.22402474376900994,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_AUC,PERFORMANCE_METRIC,0.00013052887720155123,0.0016336128388338752,0.001503083961632324,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,7.881117717628309e-05,7.918074324324325e-05,3.6956606696016115e-07,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_EXCESS,PERFORMANCE_METRIC,5.1717700025268146e-05,0.0015544320955906319,0.0015027143955653637,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_LIFT,PERFORMANCE_METRIC,1.6562229099761718,20.631441079245953,18.97521816926978,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FPR,PERFORMANCE_METRIC,0.00011603671138823694,0.0009172495710703444,0.0008012128596821074,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FP,CONFUSION_COUNT_CONTEXT,53.0,417.0,364.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TN,CONFUSION_COUNT_CONTEXT,456699.0,454203.0,-2496.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FPR,PERFORMANCE_METRIC,0.0002452096542543875,0.0007280805947824557,0.0004828709405280682,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FP,CONFUSION_COUNT_CONTEXT,112.0,331.0,219.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TN,CONFUSION_COUNT_CONTEXT,456640.0,454289.0,-2351.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FPR,PERFORMANCE_METRIC,0.0002452096542543875,0.0010646254014341648,0.0008194157471797772,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FP,CONFUSION_COUNT_CONTEXT,112.0,484.0,372.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TN,CONFUSION_COUNT_CONTEXT,456640.0,454136.0,-2504.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,43,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,ROC_AUC,PERFORMANCE_METRIC,0.7196827636587616,0.9392942946245705,0.21961153096580888,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_AUC,PERFORMANCE_METRIC,0.00014460377905062315,0.0016828375710740506,0.0015382337920234275,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,7.881117717628309e-05,7.918074324324325e-05,3.6956606696016115e-07,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_EXCESS,PERFORMANCE_METRIC,6.579260187434006e-05,0.0016036568278308073,0.0015378642259564672,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_LIFT,PERFORMANCE_METRIC,1.8348130840271124,21.253116630951208,19.418303546924097,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FPR,PERFORMANCE_METRIC,0.00010290047991032332,0.0009370463244027979,0.0008341458444924745,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FP,CONFUSION_COUNT_CONTEXT,47.0,426.0,379.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TN,CONFUSION_COUNT_CONTEXT,456705.0,454194.0,-2511.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FPR,PERFORMANCE_METRIC,0.00025834588573230114,0.0007478773481149092,0.000489531462382608,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FP,CONFUSION_COUNT_CONTEXT,118.0,340.0,222.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TN,CONFUSION_COUNT_CONTEXT,456634.0,454280.0,-2354.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FPR,PERFORMANCE_METRIC,0.00025834588573230114,0.0011020192688399103,0.0008436733831076091,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FP,CONFUSION_COUNT_CONTEXT,118.0,501.0,383.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TN,CONFUSION_COUNT_CONTEXT,456634.0,454119.0,-2515.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,44,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,ROC_AUC,PERFORMANCE_METRIC,0.6850244589332213,0.9381589141603,0.25313445522707867,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_AUC,PERFORMANCE_METRIC,0.00012524973804212247,0.0015821811898883173,0.0014569314518461949,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,7.881117717628309e-05,7.918074324324325e-05,3.6956606696016115e-07,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_EXCESS,PERFORMANCE_METRIC,4.6438560865839386e-05,0.001503000446645074,0.0014565618857792346,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_LIFT,PERFORMANCE_METRIC,1.589238259466251,19.981893640829522,18.39265538136327,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FPR,PERFORMANCE_METRIC,9.633236417136652e-05,0.0009150499318111829,0.0008187175676398164,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FP,CONFUSION_COUNT_CONTEXT,44.0,416.0,372.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_TN,CONFUSION_COUNT_CONTEXT,456708.0,454204.0,-2504.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,STANDARD_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FPR,PERFORMANCE_METRIC,0.00018828598451676182,0.0007500769873740707,0.0005617910028573089,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FP,CONFUSION_COUNT_CONTEXT,86.0,341.0,255.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_TN,CONFUSION_COUNT_CONTEXT,456666.0,454279.0,-2387.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,BALANCED_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_RECALL,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FPR,PERFORMANCE_METRIC,0.00018828598451676182,0.0010954203510624258,0.000907134366545664,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_PRECISION,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_F1,PERFORMANCE_METRIC,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TP,CONFUSION_COUNT_CONTEXT,0.0,0.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FP,CONFUSION_COUNT_CONTEXT,86.0,498.0,412.0,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_TN,CONFUSION_COUNT_CONTEXT,456666.0,454122.0,-2544.0,RANDOM_LT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,45,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,SECURITY_FN,CONFUSION_COUNT_CONTEXT,36.0,36.0,0.0,RANDOM_EQ_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,ROC_AUC,PERFORMANCE_METRIC,0.717032985077241,0.952013280933038,0.23498029585579705,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_AUC,PERFORMANCE_METRIC,0.00014380371780615424,0.002507655647664677,0.0023638519298585224,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_CHANCE_ANCHOR,BASE_RATE_CONTEXT,7.881117717628309e-05,7.918074324324325e-05,3.6956606696016115e-07,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_EXCESS,PERFORMANCE_METRIC,6.499254062987116e-05,0.0024284749044214335,0.0023634823637915625,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
INFILTRATION,LIGHTGBM,46,36,DESCRIPTIVE_ONLY_SUPPORT_36_LT_50,PR_LIFT,PERFORMANCE_METRIC,1.8246614624788218,31.67001905957309,29.845357597094267,RANDOM_GT_CHRONO,NUMERIC_ONLY_NOT_AUTOMATICALLY_BETTER_OR_WORSE
