family,learner,metric,analysis_status,metric_role,contrast_definition,n_seeds,n_defined,mean,median,sample_standard_deviation_ddof_1,minimum,maximum,range,IQR_Q75_minus_Q25_linear
PORT_SCAN,LIGHTGBM,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-48.0,-51.0,77.71100308193171,-129.0,71.0,200.0,75.0
PORT_SCAN,LIGHTGBM,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,159.4,158.0,4.277849927241488,155.0,166.0,11.0,4.0
PORT_SCAN,LIGHTGBM,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00033667345031247677,0.0003338506862870348,9.280095134836973e-06,0.0003276796534051903,0.0003510199154646867,2.3340262059496394e-05,9.65432682792605e-06
PORT_SCAN,LIGHTGBM,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.20590578586682348,-0.19841994685549125,0.04411682180326469,-0.2751605003640215,-0.16221219703288092,0.11294830333114059,0.04148336773522188
PORT_SCAN,LIGHTGBM,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0003020197571257786,0.00032089599194613967,0.0004889637141001177,-0.00044673755741521425,0.0008116780972755302,0.0012584156546907445,0.0004719058705090289
PORT_SCAN,LIGHTGBM,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40138.6,40140.0,4.277849927241488,40132.0,40143.0,11.0,4.0
PORT_SCAN,LIGHTGBM,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,48.0,51.0,77.71100308193171,-71.0,129.0,200.0,75.0
PORT_SCAN,XGBOOST,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.0016295288728811364,-0.00037741876988068527,0.0020536930052405954,-0.004585429843164836,-2.82440163022089e-05,0.004557185826862627,0.002827055942110953
PORT_SCAN,XGBOOST,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,130.6,30.0,164.93574506455536,2.0,368.0,366.0,227.0
PORT_SCAN,XGBOOST,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,33.0,57.0,46.71723450719231,-19.0,78.0,97.0,81.0
PORT_SCAN,XGBOOST,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,4.498951978354568e-05,0.00010077605627290204,0.00011065774436583973,-7.987490163603364e-05,0.00015146127211951407,0.00023133617375554772,0.00019100732686128306
PORT_SCAN,XGBOOST,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.07223025707162711,-0.07032571429812162,0.019849767948124323,-0.09463665315576142,-0.04397736232435079,0.05065929083141063,0.022005176593034914
PORT_SCAN,XGBOOST,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.000821745422513056,-0.00018876234820361165,0.0010377886180365906,-0.0023154848046309695,-1.2584156546907328e-05,0.002302900648084062,0.0014283017680739953
PORT_SCAN,XGBOOST,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40265.0,40241.0,46.71723450719231,40220.0,40317.0,97.0,81.0
PORT_SCAN,XGBOOST,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-130.6,-30.0,164.93574506455536,-368.0,-2.0,366.0,227.0
PORT_SCAN,XGBOOST,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.2808907352581452,0.269745919719227,0.05593506170303362,0.22322741277908065,0.37408464671269015,0.1508572339336095,0.012901219548583143
PORT_SCAN,XGBOOST,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.018209324564425033,-0.018209324564425033,0.0,-0.018209324564425033,-0.018209324564425033,0.0,0.0
PORT_SCAN,XGBOOST,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.2991000598225702,0.28795524428365205,0.05593506170303362,0.24143673734350568,0.3922939712771152,0.1508572339336095,0.012901219548583143
PORT_SCAN,XGBOOST,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,1.1776227856654091,1.1316268398123321,0.21095256206947946,0.963049797305072,1.5299375328134392,0.5668877355083672,0.05499838638375887
PORT_SCAN,XGBOOST,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.31758430983420227,0.3093242242418166,0.03548759565929378,0.2710597704367763,0.3654837967416166,0.09442402630484026,0.031197839456396204
PORT_SCAN,XGBOOST,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.00801859447641431,-0.004881833830434164,0.006432094784370834,-0.016597419405521435,-0.002647996627769325,0.013949422777752109,0.010315618621157274
PORT_SCAN,XGBOOST,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,646.6,392.0,520.5000480307375,212.0,1341.0,1129.0,834.0
PORT_SCAN,XGBOOST,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,21.0,48.0,73.60027173862879,-60.0,116.0,176.0,95.0
PORT_SCAN,XGBOOST,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1.0930209125556292e-05,5.380861206730485e-05,0.00017725735475238548,-0.00020750003963016005,0.00021707639835076857,0.0004245764379809286,0.00022907631971542497
PORT_SCAN,XGBOOST,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.1475212656992147,-0.1587685264951676,0.06797807559511078,-0.22882466063348417,-0.04117618931701206,0.1876484713164721,0.026188312351505316
PORT_SCAN,XGBOOST,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.004068457811615177,-0.002466494683193859,0.0032750270435458217,-0.008437676964701442,-0.0013339205939721893,0.007103756370729252,0.005247593280060404
PORT_SCAN,XGBOOST,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40277.0,40250.0,73.60027173862879,40182.0,40358.0,176.0,95.0
PORT_SCAN,XGBOOST,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-646.6,-392.0,520.5000480307375,-1341.0,-212.0,1129.0,834.0
PORT_SCAN,XGBOOST,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0006706240226949381,0.0007280863359282411,0.00019578518680018862,0.0004655384911839656,0.0008906634889655476,0.000425124997781582,0.00033741944698234723
PORT_SCAN,XGBOOST,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-54.4,-59.0,15.662056059151366,-72.0,-38.0,34.0,27.0
PORT_SCAN,XGBOOST,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,214.4,214.0,1.140175425099138,213.0,216.0,3.0,1.0
PORT_SCAN,XGBOOST,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.00045739687862897513,0.00045660259990443853,2.4584946825050525e-06,0.00045440296064527705,0.0004610018784227615,6.598917777484456e-06,1.7717543635214854e-06
PORT_SCAN,XGBOOST,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.22019814620579442,-0.21885747658497545,0.004456803342760077,-0.22665587556348987,-0.21522653090186616,0.011429344661623708,0.004738182116155842
PORT_SCAN,XGBOOST,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0003422890580758826,0.00037123261813376985,9.854688264740048e-05,0.0002390989743912414,0.00045302963568866813,0.00021393066129742674,0.00016988611338325
PORT_SCAN,XGBOOST,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,40083.6,40084.0,1.1401754250991378,40082.0,40085.0,3.0,1.0
PORT_SCAN,XGBOOST,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,54.4,59.0,15.662056059151366,38.0,72.0,34.0,27.0
WEB_ATTACK,LIGHTGBM,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0489007776576992,0.035398538802768886,0.053136117260847035,-0.01577695821107139,0.11879775993820518,0.13457471814927657,0.06337784700034421
WEB_ATTACK,LIGHTGBM,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-270.4,-206.0,187.9555798586464,-509.0,-54.0,455.0,255.0
WEB_ATTACK,LIGHTGBM,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,234.6,215.0,38.3575285960918,199.0,285.0,86.0,58.0
WEB_ATTACK,LIGHTGBM,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0005170949603246396,0.0004741339875684775,8.433082414560632e-05,0.00043869334311367217,0.0006277801806321537,0.00018908683751848158,0.00012764068110842215
WEB_ATTACK,LIGHTGBM,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.11097152565584359,-0.10920149177786154,0.010853793059438007,-0.12353930804021551,-0.0968604968604968,0.02667881117971871,0.014527702799726039
WEB_ATTACK,LIGHTGBM,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.12403669724770641,0.09449541284403673,0.08621815589846168,0.02477064220183478,0.23348623853211015,0.20871559633027537,0.1169724770642202
WEB_ATTACK,LIGHTGBM,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2366.6,-2347.0,38.3575285960918,-2417.0,-2331.0,86.0,58.0
WEB_ATTACK,LIGHTGBM,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,270.4,206.0,187.9555798586464,54.0,509.0,455.0,255.0
WEB_ATTACK,LIGHTGBM,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.06529474016054512,-0.06592536277826666,0.007202435546366185,-0.07373675691512971,-0.055125466808490176,0.018611290106639533,0.007977412597576117
WEB_ATTACK,LIGHTGBM,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,2.217018197568643e-05,2.217018197568643e-05,0.0,2.217018197568643e-05,2.217018197568643e-05,0.0,0.0
WEB_ATTACK,LIGHTGBM,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.06531691034252071,-0.06594753296024225,0.007202435546366185,-0.0737589270971053,-0.055147636990465765,0.018611290106639533,0.007977412597576117
WEB_ATTACK,LIGHTGBM,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-14.41616881252242,-14.541253884437822,1.5147365297745659,-16.191287842968705,-12.27956951394225,3.9117183290264563,1.6840518186650115
WEB_ATTACK,LIGHTGBM,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.009059307004110373,0.00884983943057327,0.000667685042780863,0.008154998422985615,0.009727866010881825,0.0015728675878962095,0.0008665821267839213
WEB_ATTACK,LIGHTGBM,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.17723144717278566,0.1804568658663236,0.0180496144933572,0.14855113791965047,0.19441372705063664,0.045862589130986176,0.016777489876883878
WEB_ATTACK,LIGHTGBM,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-798.0,-804.0,45.62345887808157,-850.0,-737.0,113.0,61.0
WEB_ATTACK,LIGHTGBM,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,375.6,369.0,21.161285405192192,353.0,409.0,56.0,15.0
WEB_ATTACK,LIGHTGBM,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0008272440958664109,0.0008127552253252373,4.642792580656827e-05,0.0007776226012557088,0.0009005354487681796,0.00012291284751247077,3.274817257920091e-05
WEB_ATTACK,LIGHTGBM,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.1150432258151238,-0.11134115481941564,0.013274997272572461,-0.1369152760346457,-0.10352987190769536,0.03338540412695035,0.010779392504738361
WEB_ATTACK,LIGHTGBM,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.3660550458715596,0.36880733944954125,0.02092819214590896,0.33807339449541285,0.38990825688073394,0.05183486238532109,0.02798165137614672
WEB_ATTACK,LIGHTGBM,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2507.6,-2501.0,21.161285405192192,-2541.0,-2485.0,56.0,15.0
WEB_ATTACK,LIGHTGBM,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,798.0,804.0,45.62345887808157,737.0,850.0,113.0,61.0
WEB_ATTACK,LIGHTGBM,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.7146119614709617,0.7170950006153708,0.01750652786399484,0.695746206924469,0.7334383211768463,0.037692114252377285,0.03182497053865185
WEB_ATTACK,LIGHTGBM,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1697.8,-1727.0,67.75470463370054,-1764.0,-1623.0,141.0,121.0
WEB_ATTACK,LIGHTGBM,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,363.6,363.0,6.767569726275452,353.0,370.0,17.0,6.0
WEB_ATTACK,LIGHTGBM,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0008003083623476208,0.000799013220422946,1.483623153652628e-05,0.0007770578972160347,0.0008143182891214934,3.726039190545872e-05,1.3146498824089469e-05
WEB_ATTACK,LIGHTGBM,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0920421754257511,0.09282059421505717,0.03824458764414255,0.04451656050257091,0.14933495807344377,0.10481839757087286,0.02250494548618509
WEB_ATTACK,LIGHTGBM,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.7788073394495413,0.7922018348623854,0.031080139740229586,0.7444954128440368,0.8091743119266055,0.06467889908256874,0.05550458715596329
WEB_ATTACK,LIGHTGBM,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2495.6,-2495.0,6.767569726275452,-2502.0,-2485.0,17.0,6.0
WEB_ATTACK,LIGHTGBM,STANDARD_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,1697.8,1727.0,67.75470463370054,1623.0,1764.0,141.0,121.0
WEB_ATTACK,XGBOOST,BALANCED_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.17370073078625178,0.12894494138100487,0.08442492748414525,0.09740562436858224,0.2671692349265882,0.16976361055800593,0.15211504950230725
WEB_ATTACK,XGBOOST,BALANCED_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-371.8,-185.0,262.7083934707835,-665.0,-172.0,493.0,471.0
WEB_ATTACK,XGBOOST,BALANCED_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-378.4,-394.0,69.26976252305187,-471.0,-282.0,189.0,45.0
WEB_ATTACK,XGBOOST,BALANCED_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.0008249037766276575,-0.000859234576824458,0.0001514646280626259,-0.0010271385692767405,-0.0006139530511468392,0.00041318551812990123,9.859360750758331e-05
WEB_ATTACK,XGBOOST,BALANCED_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.17268217526786261,0.16446708620928563,0.05019361077147119,0.11461991789894066,0.22500777269945726,0.1103878548005166,0.08721911526151649
WEB_ATTACK,XGBOOST,BALANCED_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.1705504587155963,0.08486238532110091,0.12050843737191905,0.07889908256880729,0.30504587155963303,0.22614678899082574,0.21605504587155966
WEB_ATTACK,XGBOOST,BALANCED_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1753.6,-1738.0,69.26976252305187,-1850.0,-1661.0,189.0,45.0
WEB_ATTACK,XGBOOST,BALANCED_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,371.8,185.0,262.7083934707835,172.0,665.0,493.0,471.0
WEB_ATTACK,XGBOOST,PR_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.014035235749702956,0.0211743539577669,0.012766554011982076,-0.005975882444181013,0.023557020138275542,0.029532902582456555,0.014439625686882174
WEB_ATTACK,XGBOOST,PR_CHANCE_ANCHOR,INFERENTIAL_SUPPORT_ELIGIBLE,BASE_RATE_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,2.217018197568643e-05,2.217018197568643e-05,0.0,2.217018197568643e-05,2.217018197568643e-05,0.0,0.0
WEB_ATTACK,XGBOOST,PR_EXCESS,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.014013065567727367,0.02115218377579131,0.012766554011982076,-0.0059980526261566025,0.023534849956299952,0.029532902582456555,0.014439625686882174
WEB_ATTACK,XGBOOST,PR_LIFT,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,2.251250223365446,3.7478448581895805,2.6868381183603174,-1.9569243137721344,4.255744792939112,6.212669106711246,3.052829686622033
WEB_ATTACK,XGBOOST,ROC_AUC,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.029398965282069468,0.028753675302993442,0.0016366131218814221,0.02772857638558024,0.03199778483576832,0.004269208450188078,0.0011945412724162496
WEB_ATTACK,XGBOOST,SECURITY_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.15642382499588736,0.1203933514064286,0.08282190011050859,0.07865832315458665,0.24749241638373587,0.16883409322914922,0.15192396070315128
WEB_ATTACK,XGBOOST,SECURITY_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-406.2,-214.0,267.87067775327705,-710.0,-205.0,505.0,476.0
WEB_ATTACK,XGBOOST,SECURITY_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-239.4,-228.0,93.19763945508491,-385.0,-126.0,259.0,26.0
WEB_ATTACK,XGBOOST,SECURITY_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.000519153919604209,-0.0004940944598036494,0.00020407762052858082,-0.0008379695929888516,-0.00027080932671764567,0.000567160266271206,5.680046158351476e-05
WEB_ATTACK,XGBOOST,SECURITY_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.12581087452501175,0.13684611594807616,0.04854025403710625,0.062155389734254274,0.1711271950885781,0.10897180535432383,0.07963146610670102
WEB_ATTACK,XGBOOST,SECURITY_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.18633027522935774,0.09816513761467882,0.12287645768498949,0.09403669724770636,0.32568807339449535,0.231651376146789,0.21834862385321108
WEB_ATTACK,XGBOOST,SECURITY_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-1892.6,-1904.0,93.19763945508492,-2006.0,-1747.0,259.0,26.0
WEB_ATTACK,XGBOOST,SECURITY_TP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,406.2,214.0,267.87067775327705,205.0,710.0,505.0,476.0
WEB_ATTACK,XGBOOST,STANDARD_F1,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.19712329210015245,0.1741062924134399,0.03482742195993937,0.1716677133187452,0.24790822089514808,0.07624050757640288,0.046738550279148194
WEB_ATTACK,XGBOOST,STANDARD_FN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-794.8,-779.0,36.69741135284613,-860.0,-772.0,88.0,5.0
WEB_ATTACK,XGBOOST,STANDARD_FP,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,287.0,378.0,131.61686821984483,138.0,392.0,254.0,231.0
WEB_ATTACK,XGBOOST,STANDARD_FPR,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.0006331610174448922,0.0008324082358112284,0.0002881461659655758,0.0003069487093485078,0.0008630697099392026,0.0005561210005906948,0.0005056525057840914
WEB_ATTACK,XGBOOST,STANDARD_PRECISION,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,-0.06276006544252695,-0.12305469140036407,0.08877619814452345,-0.13281702516519056,0.03832689755430074,0.1711439227194913,0.15706464111742957
WEB_ATTACK,XGBOOST,STANDARD_RECALL,INFERENTIAL_SUPPORT_ELIGIBLE,PERFORMANCE_METRIC,RANDOM_MINUS_CHRONOLOGICAL,5,5,0.36458715596330266,0.3573394495412844,0.016833674932498217,0.35412844036697244,0.39449541284403666,0.04036697247706422,0.002293577981651418
WEB_ATTACK,XGBOOST,STANDARD_TN,INFERENTIAL_SUPPORT_ELIGIBLE,CONFUSION_COUNT_CONTEXT,RANDOM_MINUS_CHRONOLOGICAL,5,5,-2419.0,-2510.0,131.61686821984483,-2524.0,-2270.0,254.0,231.0
