cell_id,source_stage,family,direction,bridge,variant,identity_duplicate_of,operating_point,threshold,tpr,fpr,frozen_f1,frozen_precision,observed_prevalence,prevalence_index,projection_prevalence,ppv,npv,lr_plus,lr_plus_status,lr_minus,lr_minus_status,prior_odds,posterior_odds_positive,posterior_probability_positive,posterior_status
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,2,0.01,0.005533056746424725,0.9899997406302582,0.55082033808375,FINITE,1.000026198970672,FINITE,0.010101010101010102,0.005563841798825758,0.005533056746424726,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,3,0.003,0.0016546907745793541,0.9969999216388848,0.55082033808375,FINITE,1.000026198970672,FINITE,0.0030090270812437314,0.0016574333141938316,0.0016546907745793545,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,4,0.001,0.000551067866561745,0.998999973827229,0.55082033808375,FINITE,1.000026198970672,FINITE,0.001001001001001001,0.0005513717097935435,0.0005510678665617451,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,STANDARD,0.5,3.2125417630429196e-05,5.8322860303579896e-05,6.421679590296842e-05,0.06060606060606061,0.10484691299808009,5,0.0001,5.508450809244717e-05,0.999899997380365,0.55082033808375,FINITE,1.000026198970672,FINITE,0.00010001000100010001,5.508754256263126e-05,5.5084508092447174e-05,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,0,0.1,0.013039901385800969,0.8999464077396714,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.11111111111111112,0.013212187001389855,0.013039901385800969,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,1,0.03,0.0036641437373871252,0.9699826711135094,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.030927835051546393,0.003677619062242537,0.0036641437373871257,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,2,0.01,0.0011996669797194918,0.9899941045354126,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.010101010101010102,0.0012011079092172595,0.0011996669797194916,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,3,0.003,0.00035767447959935165,0.996998218847668,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.0030090270812437314,0.00035780245640674633,0.00035767447959935165,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,4,0.001,0.00011901454557619656,0.9989994050908395,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.001001001001001001,0.00011902871172423292,0.00011901454557619653,FINITE
STAGE22_CHRONOLOGICAL,Stage22R-2C,STAGE22_CHRONOLOGICAL,IDS2018_FORWARD_TEMPORAL_VALIDATION,FULL_70_FEATURE,CHRONOLOGICAL_NATURAL,,BALANCED,0.07,8.031354407607299e-05,0.0006754163499672639,0.00015969338869370808,0.013736263736263736,0.10484691299808009,5,0.0001,1.1892016095273969e-05,0.9998999404554566,0.11890968301250869,FINITE,1.000595505019718,FINITE,0.00010001000100010001,1.189215751700257e-05,1.189201609527397e-05,FINITE
