cell_id,source_stage,family,direction,bridge,variant,identity_duplicate_of,operating_point,threshold,tpr,fpr,observed_prevalence,projection_prevalence,benign_flows_per_day,attack_flows_per_day,tp_per_day,fn_per_day,fp_per_day,C_FP,C_FN,model_relative_cost,ignore_relative_cost,model_minus_ignore,model_to_ignore_cost_ratio,relative_savings_vs_ignore,preferred_under_frozen_cost_model
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.01,1000000.0,10101.0101010101,4458.2245925033285,5642.785508506773,12905.300565703972,1,100,577183.8514163813,1010101.0101010101,-432917.1586846288,0.5714120129022175,0.4285879870977825,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.003,1000000.0,3009.027081243731,1328.076934777822,1680.9501464659093,12905.300565703972,1,100,181000.3152122949,300902.7081243731,-119902.39291207821,0.6015243808888601,0.39847561911113993,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.001,1000000.0,1001.001001001001,441.8060406985281,559.194960302473,12905.300565703972,1,100,68824.79659595127,100100.1001001001,-31275.303504148833,0.6875597179935532,0.31244028200644686,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,Stage24-2A,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,PUBLISHED,,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.140837549537906,55.869163450562105,12905.300565703972,1,100,18492.216910760184,10001.00010001,8491.216810750184,1.849036768906911,-0.8490367689069109,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.1,1000000.0,111111.11111111111,23658.179004043584,87452.93210706752,4106.291988419323,1,100,8749399.502695171,11111111.11111111,-2361711.608415939,0.7874459552425654,0.21255404475743453,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.03,1000000.0,30927.835051546394,6585.266320713163,24342.56873083323,4106.291988419323,1,100,2438363.1650717426,3092783.5051546395,-654420.3400828969,0.7884040900398633,0.21159590996013664,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.01,1000000.0,10101.0101010101,2150.743545822144,7950.266555187957,4106.291988419323,1,100,799132.9475072151,1010101.0101010101,-210968.062593795,0.7911416180321429,0.20885838196785705,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.003,1000000.0,3009.027081243731,640.6929118447109,2368.33416939902,4106.291988419323,1,100,240939.7089283213,300902.7081243731,-59962.999196051795,0.8007229660051212,0.1992770339948788,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.001,1000000.0,1001.001001001001,213.13674778417644,787.8642532168245,4106.291988419323,1,100,82892.71731010178,100100.1001001001,-17207.382789998315,0.8280982459279168,0.17190175407208316,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,STANDARD,0.5,0.21292361103639226,0.004106291988419324,0.19699633629757277,0.0001,1000000.0,100.0100010001,21.294490552694494,78.7155104474055,4106.291988419323,1,100,11977.843033159874,10001.00010001,1976.8429331498737,1.197664524885656,-0.1976645248856559,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.1,1000000.0,111111.11111111111,49040.47051753661,62070.6405935745,12905.300565703972,1,100,6219969.359923153,11111111.11111111,-4891141.751187957,0.5597972423930838,0.4402027576069162,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.03,1000000.0,30927.835051546394,13650.440247149369,17277.394804397027,12905.300565703972,1,100,1740644.7810054068,3092783.5051546395,-1352138.7241492327,0.5628084791917481,0.43719152080825185,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.01,1000000.0,10101.0101010101,4458.2245925033285,5642.785508506773,12905.300565703972,1,100,577183.8514163813,1010101.0101010101,-432917.1586846288,0.5714120129022175,0.4285879870977825,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.003,1000000.0,3009.027081243731,1328.076934777822,1680.9501464659093,12905.300565703972,1,100,181000.3152122949,300902.7081243731,-119902.39291207821,0.6015243808888601,0.39847561911113993,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.001,1000000.0,1001.001001001001,441.8060406985281,559.194960302473,12905.300565703972,1,100,68824.79659595127,100100.1001001001,-31275.303504148833,0.6875597179935532,0.31244028200644686,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,BALANCED,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.140837549537906,55.869163450562105,12905.300565703972,1,100,18492.216910760184,10001.00010001,8491.216810750184,1.849036768906911,-0.8490367689069109,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.1,1000000.0,111111.11111111111,49040.47051753661,62070.6405935745,12905.300565703972,1,100,6219969.359923153,11111111.11111111,-4891141.751187957,0.5597972423930838,0.4402027576069162,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.03,1000000.0,30927.835051546394,13650.440247149369,17277.394804397027,12905.300565703972,1,100,1740644.7810054068,3092783.5051546395,-1352138.7241492327,0.5628084791917481,0.43719152080825185,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.01,1000000.0,10101.0101010101,4458.2245925033285,5642.785508506773,12905.300565703972,1,100,577183.8514163813,1010101.0101010101,-432917.1586846288,0.5714120129022175,0.4285879870977825,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.003,1000000.0,3009.027081243731,1328.076934777822,1680.9501464659093,12905.300565703972,1,100,181000.3152122949,300902.7081243731,-119902.39291207821,0.6015243808888601,0.39847561911113993,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.001,1000000.0,1001.001001001001,441.8060406985281,559.194960302473,12905.300565703972,1,100,68824.79659595127,100100.1001001001,-31275.303504148833,0.6875597179935532,0.31244028200644686,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE62_FLAG_CORRECTED,Stage24-2B,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge62,FLAG_CORRECTED,STAGE24_2018_TO_2017_BRIDGE62_PUBLISHED,SECURITY,0.05000000074505806,0.44136423465782954,0.012905300565703971,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.140837549537906,55.869163450562105,12905.300565703972,1,100,18492.216910760184,10001.00010001,8491.216810750184,1.849036768906911,-0.8490367689069109,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.1,1000000.0,111111.11111111111,25315.343425757557,85795.76768535355,3553.3019488389627,1,100,8583130.070484195,11111111.11111111,-2527981.040626915,0.7724817063435776,0.2275182936564224,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.03,1000000.0,30927.835051546394,7046.538891705713,23881.29615984068,3553.3019488389627,1,100,2391682.9179329067,3092783.5051546395,-701100.5872217328,0.7733108101316397,0.22668918986836026,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.01,1000000.0,10101.0101010101,2301.3948568870505,7799.61524412305,3553.3019488389627,1,100,783514.826361144,1010101.0101010101,-226586.18373986613,0.7756796780975326,0.22432032190246748,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.003,1000000.0,3009.027081243731,685.5709854518095,2323.4560957919216,3553.3019488389627,1,100,235898.9115280311,300902.7081243731,-65003.796596342,0.7839707159781567,0.21602928402184327,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.001,1000000.0,1001.001001001001,228.06615698880682,772.9348440121942,3553.3019488389627,1,100,80846.78635005839,100100.1001001001,-19253.313750041707,0.8076593956370833,0.19234060436291667,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,STANDARD,0.5,0.22783809083181802,0.0035533019488389627,0.19699633629757277,0.0001,1000000.0,100.0100010001,22.786087691950996,77.22391330814901,3553.3019488389627,1,100,11275.693279653864,10001.00010001,1274.693179643864,1.12745657103259,-0.12745657103258998,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.1,1000000.0,111111.11111111111,48922.71361321619,62188.397497894926,12365.068450664447,1,100,6231204.818240156,11111111.11111111,-4879906.292870954,0.5608084336416141,0.43919156635838585,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.03,1000000.0,30927.835051546394,13617.662552132342,17310.172499414053,12365.068450664447,1,100,1743382.3183920698,3092783.5051546395,-1349401.1867625697,0.5636936162801025,0.4363063837198975,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.01,1000000.0,10101.0101010101,4447.5194193832895,5653.490681626811,12365.068450664447,1,100,577714.1366133455,1010101.0101010101,-432386.8734876646,0.571936995247212,0.42806300475278797,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.003,1000000.0,3009.027081243731,1324.8879313508896,1684.1391498928415,12365.068450664447,1,100,180778.98343994858,300902.7081243731,-120123.72468442452,0.6007888216320958,0.3992111783679042,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.001,1000000.0,1001.001001001001,440.7451676866323,560.2558333143687,12365.068450664447,1,100,68390.65178210131,100100.1001001001,-31709.448317998787,0.6832226113031921,0.3167773886968079,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,BALANCED,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.03484573646821,55.9751552636318,12365.068450664447,1,100,17962.583977027625,10001.00010001,7961.583877017625,1.7960787718629925,-0.7960787718629924,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.1,1000000.0,111111.11111111111,48922.71361321619,62188.397497894926,12365.068450664447,1,100,6231204.818240156,11111111.11111111,-4879906.292870954,0.5608084336416141,0.43919156635838585,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.03,1000000.0,30927.835051546394,13617.662552132342,17310.172499414053,12365.068450664447,1,100,1743382.3183920698,3092783.5051546395,-1349401.1867625697,0.5636936162801025,0.4363063837198975,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.01,1000000.0,10101.0101010101,4447.5194193832895,5653.490681626811,12365.068450664447,1,100,577714.1366133455,1010101.0101010101,-432386.8734876646,0.571936995247212,0.42806300475278797,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.003,1000000.0,3009.027081243731,1324.8879313508896,1684.1391498928415,12365.068450664447,1,100,180778.98343994858,300902.7081243731,-120123.72468442452,0.6007888216320958,0.3992111783679042,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.001,1000000.0,1001.001001001001,440.7451676866323,560.2558333143687,12365.068450664447,1,100,68390.65178210131,100100.1001001001,-31709.448317998787,0.6832226113031921,0.3167773886968079,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_PUBLISHED,Stage24-2C,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,PUBLISHED,,SECURITY,0.07000000029802322,0.4403044225189457,0.012365068450664447,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.03484573646821,55.9751552636318,12365.068450664447,1,100,17962.583977027625,10001.00010001,7961.583877017625,1.7960787718629925,-0.7960787718629924,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.1,1000000.0,111111.11111111111,16115.958869964099,94995.152241147,3555.5015910011757,1,100,9503070.725705702,11111111.11111111,-1608040.3854054082,0.8552763653135133,0.14472363468648675,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.03,1000000.0,30927.835051546394,4485.885458649801,26441.94959289659,3555.5015910011757,1,100,2647750.4608806605,3092783.5051546395,-445033.04427397903,0.8561059823514134,0.14389401764858653,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.01,1000000.0,10101.0101010101,1465.0871699967363,8635.922931013365,3555.5015910011757,1,100,867147.7946923376,1010101.0101010101,-142953.21540867246,0.8584763167454142,0.14152368325458575,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.003,1000000.0,3009.027081243731,436.44021011938884,2572.5868711243425,3555.5015910011757,1,100,260814.18870343541,300902.7081243731,-40088.51942093769,0.866772487124417,0.13322751287558293,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.001,1000000.0,1001.001001001001,145.18881864832522,855.8121823526758,3555.5015910011757,1,100,89136.71982626875,100100.1001001001,-10963.380273831353,0.8904758310644247,0.10952416893557522,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,STANDARD,0.5,0.1450436298296769,0.003555501591001176,0.19699633629757277,0.0001,1000000.0,100.0100010001,14.50581356432412,85.50418743577589,3555.5015910011757,1,100,12105.920334578765,10001.00010001,2104.9202345687645,1.2104709742545308,-0.2104709742545308,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.1,1000000.0,111111.11111111111,49660.736580395285,61450.374530715824,15712.923821552711,1,100,6160750.376893135,11111111.11111111,-4950360.734217975,0.5544675339203822,0.44553246607961783,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.03,1000000.0,30927.835051546394,13823.091625470854,17104.74342607554,15712.923821552711,1,100,1726187.2664291067,3092783.5051546395,-1366596.2387255328,0.5581338828120778,0.44186611718792224,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.01,1000000.0,10101.0101010101,4514.612416399572,5586.39768461053,15712.923821552711,1,100,574352.6922826057,1010101.0101010101,-435748.3178184044,0.5686091653597797,0.4313908346402204,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.003,1000000.0,3009.027081243731,1344.8745112042857,1664.1525700394457,15712.923821552711,1,100,182128.1808254973,300902.7081243731,-118774.52729887582,0.605272654276736,0.394727345723264,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.001,1000000.0,1001.001001001001,447.3940232468044,553.6069777541967,15712.923821552711,1,100,71073.62159697239,100100.1001001001,-29026.478503127713,0.7100254797537542,0.28997452024624587,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,BALANCED,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.0001,1000000.0,100.0100010001,44.69913283563932,55.310868164460686,15712.923821552711,1,100,21244.01063799878,10001.00010001,11243.010537988781,2.1241886236934984,-1.1241886236934984,IGNORE_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,SECURITY,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.1,1000000.0,111111.11111111111,49660.736580395285,61450.374530715824,15712.923821552711,1,100,6160750.376893135,11111111.11111111,-4950360.734217975,0.5544675339203822,0.44553246607961783,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,SECURITY,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.03,1000000.0,30927.835051546394,13823.091625470854,17104.74342607554,15712.923821552711,1,100,1726187.2664291067,3092783.5051546395,-1366596.2387255328,0.5581338828120778,0.44186611718792224,MODEL_LOWER_RELATIVE_COST
STAGE24_2018_TO_2017_BRIDGE70_FLAG_CORRECTED,Stage24-2D,STAGE24_2018_TO_2017,IDS2018_TO_CICIDS2017,bridge70,FLAG_CORRECTED,,SECURITY,0.07000000029802322,0.4469466292235576,0.01571292382155271,0.19699633629757277,0.01,1000000.0,10101.0101010101,4514.612416399572,5586.39768461053,15712.923821552711,1,100,574352.6922826057,1010101.0101010101,-435748.3178184044,0.5686091653597797,0.4313908346402204,MODEL_LOWER_RELATIVE_COST
