threshold,seed_count,mean_accuracy,accuracy_std,minimum_accuracy,mean_precision,precision_std,minimum_precision,mean_recall,recall_std,minimum_recall,mean_f1,f1_std,minimum_f1,maximum_f1,mean_f2,f2_std,minimum_f2,mean_fpr,fpr_std,maximum_fpr,mean_fnr,fnr_std,maximum_fnr,distance_to_seed_optimum_mean,distance_to_seed_optimum_median
0.375,5,0.8987656931412713,0.006383878830971566,0.894462798995639,0.8134076026884592,0.02650701759251967,0.7964421630232764,0.8343995510662177,0.012582297261703738,0.8148148148148148,0.8234041045846917,0.007327708592303228,0.8184257196125688,0.836084452975048,0.8298785175962147,0.00501107062576823,0.8231914732784036,0.07587960063368088,0.013676876696891846,0.08481007994694764,0.16560044893378226,0.01258229726170372,0.18518518518518517,0.30000000000000004,0.30000000000000004
0.38,5,0.899452887537994,0.006214508357578363,0.8952028544998017,0.8157292606338565,0.026189032402666276,0.7996463306808135,0.8337261503928171,0.012595638409782102,0.8141601197156753,0.8242703408583886,0.007113325205526707,0.8189580384457331,0.8365366134922161,0.8298320753937054,0.005122986652942105,0.8229655120254123,0.07465644917658329,0.013439210180672668,0.08348377113804664,0.16627384960718294,0.012595638409782096,0.18583988028432472,0.29500000000000004,0.29500000000000004
0.385,5,0.9004255319148937,0.005817082068401077,0.8959429100039645,0.8189144273715975,0.024912157902836796,0.8022912378054238,0.8328843995510662,0.012110035583840694,0.8138795361017583,0.8255145623331736,0.006671140751901842,0.8199405442487994,0.8370124561150387,0.8298433962318853,0.00506395447651044,0.8229775482797103,0.07296908963637033,0.012672401880098388,0.08138378219062005,0.16711560044893378,0.012110035583840708,0.1861204638982417,0.29000000000000004,0.29000000000000004
0.39,5,0.9013717457380732,0.0062727227268278484,0.8964450905246465,0.8225952168100736,0.027106515635043002,0.8038758298941324,0.8315563037785261,0.012596089815950935,0.8114478114478114,0.8266773568969755,0.007288685123825286,0.8205879659309461,0.8393150817451872,0.829510087799639,0.0050877640083681576,0.8223696682464456,0.07112699406845227,0.01353431628261256,0.08053641822937774,0.168443696221474,0.012596089815950909,0.18855218855218855,0.28500000000000003,0.28500000000000003
0.395,5,0.9021382317959562,0.006376630592125105,0.8970265627064887,0.8253867261168258,0.027770824316351677,0.8058505850585058,0.8307145529367752,0.01275207166686492,0.8104190048634493,0.8276536316950086,0.007462645930446332,0.8213007980919181,0.8405276942477447,0.8293969543058666,0.005157621523516065,0.8221998709530497,0.06972700143683455,0.01373038773641662,0.07946800279998527,0.16928544706322485,0.012752071666864912,0.1895809951365507,0.28,0.28
0.4,5,0.9029892956257435,0.006204557708309845,0.8977666182106515,0.828397339098688,0.02744241731987804,0.8080534488985193,0.8298540965207633,0.012730514174164773,0.8096707818930041,0.8287440148332227,0.007236785068877952,0.8223079750091877,0.8410570290488681,0.8293213426176106,0.005232988800334331,0.8219399187269759,0.0682017463065984,0.013485382662715093,0.07832590354787607,0.1701459034792368,0.012730514174164776,0.19032921810699588,0.275,0.275
0.405,5,0.9038350733447865,0.006044500636758917,0.8982687987313335,0.831822378611949,0.027199242301834986,0.8097781801720235,0.828395061728395,0.012735151427651262,0.8082678638234194,0.8297300139302809,0.007045647368168674,0.8229286470074066,0.8416029605102985,0.8288421407962663,0.005358594924134425,0.8212799118088685,0.06644807132594037,0.013247794995826347,0.07740485576391704,0.17160493827160492,0.012735151427651276,0.1917321361765806,0.27,0.27
0.41,5,0.9049345843795427,0.006500261408922493,0.898691687590855,0.8363211603597349,0.029531084122407947,0.8114612660067205,0.8267863823419379,0.013262667677487093,0.8055555555555556,0.831097479160938,0.007696327073000101,0.8233884716398655,0.8440393943848302,0.82840796802661,0.0054608176181890795,0.8205201486138898,0.06428176693806874,0.014099226674032881,0.076483807979958,0.1732136176580621,0.013262667677487093,0.19444444444444445,0.26500000000000007,0.26500000000000007
0.415,5,0.9060605259680189,0.006549297086253013,0.8996167569710586,0.8407129864902002,0.029955169398991312,0.8147370343316289,0.8253460531238309,0.013130693594473762,0.8047138047138047,0.832525033641556,0.007820108576745755,0.8245241175383476,0.8455188679245284,0.8281048614197989,0.005314981378598336,0.82055390249485,0.0621449360792838,0.01413811408532563,0.07475223814611502,0.17465394687616909,0.013130693594473759,0.19528619528619529,0.26000000000000006,0.26000000000000006
0.42,5,0.907366195321792,0.006089515833895491,0.9020483679133078,0.8459272511671452,0.028846106368219902,0.8236057068741893,0.8234567901234568,0.012889993443400312,0.8034979423868313,0.8341354487415662,0.007219442218131606,0.8275155915479847,0.8463205595507832,0.8276047048421574,0.005361241223797887,0.8200962236053305,0.05958073904874185,0.01342980907649847,0.07014699922631987,0.1765432098765432,0.012889993443400291,0.19650205761316872,0.25500000000000006,0.25500000000000006
0.425,5,0.9087405841152372,0.005785526861750957,0.904479978855557,0.8512830307641035,0.02813769924707602,0.8302150237363864,0.8218294051627385,0.012495162591846394,0.8023756079311635,0.8359136153443494,0.006844995365313654,0.8305196023260176,0.8475179056557174,0.8273209858883929,0.005184211960675678,0.8198428929110682,0.05702391040047158,0.012903387035026762,0.06719964631765096,0.17817059483726147,0.012495162591846399,0.1976243920688365,0.25000000000000006,0.25000000000000006
0.43,5,0.91001982291529,0.005734930756394067,0.905801506541562,0.8565712872859572,0.028105785536402656,0.8340206185567011,0.8200710811821923,0.012101545209938301,0.8015338570894126,0.8375497987007243,0.0068576792828219865,0.8327754467021827,0.8489771657833473,0.8268922673136817,0.004905067492611388,0.8198603271788003,0.054548133957189694,0.01270801907516632,0.06524702501565781,0.17992891881780773,0.01210154520993829,0.19846614291058737,0.24500000000000005,0.24500000000000005
0.435,5,0.9113413506012952,0.005468334016591184,0.9070437425664067,0.8622445907545266,0.02773632511162883,0.8386670442745209,0.8180882903105126,0.01218754653585206,0.7996632996632996,0.8392192856347329,0.006495846570393019,0.8346449227268419,0.8499850879809125,0.8263320730870479,0.005132397882135203,0.8190596620301185,0.05192498986847438,0.012366502187438165,0.06296282651143942,0.18191170968948747,0.012187546535852042,0.20033670033670034,0.24000000000000005,0.24000000000000005
0.44,5,0.9131121977005419,0.004829296867668086,0.9094224924012158,0.870211933790084,0.026037417928894357,0.8479739438643549,0.8150766928544705,0.012011942939365458,0.7971380471380471,0.8414112882807869,0.005624996052500263,0.8368300591264544,0.8506837009681605,0.8253394650937214,0.005424864078507218,0.8177265226234793,0.048270272261724936,0.011389884104235158,0.058468113325719336,0.18492330714552935,0.012011942939365465,0.20286195286195285,0.23500000000000004,0.23500000000000004
0.445,5,0.9144442976080349,0.004569238112666495,0.9105590062111801,0.8767106390452482,0.024967661750187616,0.8535900909618734,0.8123643845866069,0.011250862573668594,0.7956416011971568,0.843013545037514,0.005380553794092797,0.8383107233593787,0.851679431346048,0.8242896541656941,0.005066922709835774,0.8171479069410024,0.04534502449987106,0.010734610206336198,0.0557418118852006,0.1876356154133932,0.01125086257366859,0.20435839880284326,0.23000000000000004,0.23000000000000004
0.45,5,0.9159349808378486,0.004371345116781405,0.9117748116823048,0.8831099740517445,0.024378830794414368,0.8584519399493079,0.8106434717545827,0.010966636463407094,0.7947998503554059,0.8450435182401768,0.005147320040879276,0.8403118683222639,0.8529559369667771,0.8240024948992648,0.004978441090846071,0.8170839583092959,0.04258924953026563,0.010357623596891663,0.053494455292340565,0.18935652824541715,0.010966636463407101,0.2052001496445941,0.22500000000000003,0.22500000000000003
0.455,5,0.9168177613320999,0.004269921190887241,0.9124091449715872,0.8877373218008946,0.024162788015854166,0.8614540466392319,0.8087167976056865,0.010906208035101091,0.793958099513655,0.8461089416051045,0.005021057499116675,0.8414202316011102,0.8533802462930384,0.8232119464781699,0.005005838385618458,0.8167054703584692,0.04059978631691412,0.01019020229100586,0.05209446266072284,0.1912832023943135,0.010906208035101074,0.20604190048634494,0.22000000000000003,0.22000000000000003
0.46,5,0.9177058279370953,0.004003971553153093,0.9133606449055107,0.8920008228835975,0.02337562697675197,0.8655818540433925,0.8072764683875795,0.010791146734577985,0.7930228208005986,0.8472635043537803,0.0046514791660230365,0.8426459293394777,0.853705195328232,0.8227551057796145,0.005091939149827521,0.8162302656911822,0.03879453266035442,0.009771826502359669,0.05021552518144641,0.1927235316124205,0.010791146734578004,0.20697717919940142,0.21500000000000002,0.21500000000000002
0.465,5,0.9185991806528347,0.003785174586917521,0.9144442976080349,0.8966389156161876,0.022913868987748106,0.8704900109333068,0.8055181444070334,0.010776951640065464,0.7917134306023195,0.8483848546471273,0.004353838708214277,0.8440225509564881,0.8544894766062686,0.8220819765500398,0.005227387029199677,0.8156834781938368,0.03685664812290461,0.009454441324026536,0.04800501049994474,0.1944818555929667,0.010776951640065457,0.2082865693976805,0.21000000000000002,0.21000000000000002
0.47,5,0.9195823972512225,0.0036820901368078067,0.9153165058807982,0.9014526982890363,0.023005118158032894,0.8741754947031781,0.804040404040404,0.011037160649617074,0.790778151889263,0.8497051877706852,0.00418275538556237,0.8452024350178762,0.8547743011676692,0.8216514740863889,0.005480134678027657,0.815191191500029,0.03490402682091147,0.009406188036417533,0.04638396640017684,0.19595959595959594,0.01103716064961707,0.209221848110737,0.20500000000000007,0.20500000000000007
0.475,5,0.9206396194000265,0.003386237734983863,0.9171930751949253,0.9066584974439091,0.021627976139667424,0.8828117087004963,0.8023943135054246,0.010285812425390678,0.790497568275346,0.8511197060905975,0.0038962555207651115,0.8472775564409031,0.8554655870445343,0.8211537275668481,0.005173152186177423,0.815263523420017,0.03278193272666986,0.008679042602854474,0.04262609144162399,0.19760568649457538,0.010285812425390672,0.20950243172465394,0.20000000000000007,0.20000000000000007
0.48,5,0.921569974890974,0.003438898429478321,0.9180917140214088,0.9113029362437377,0.022421909196786816,0.8863335707743971,0.8010849233071455,0.010695434510287346,0.7897493453049008,0.8524046912691012,0.003988843663543469,0.8484130509896834,0.8571863117870723,0.8208046229444376,0.005468998817747768,0.8149477869785936,0.03096931068783849,0.008879649673677485,0.04115241498728954,0.19891507669285446,0.010695434510287333,0.21025065469509913,0.19500000000000006,0.19500000000000006
0.485,5,0.9223206026166249,0.003360164433749485,0.9190960750627726,0.9150032466980569,0.02227275148714906,0.8908122503328895,0.8000748222970445,0.010628198823202253,0.7889075944631501,0.8534507519435846,0.003939331243364874,0.8494384246202563,0.8587559127206145,0.8205564046144828,0.005512732786123017,0.8145036693704134,0.029525107762590718,0.008711246373982766,0.03927347750801312,0.19992517770295545,0.010628198823202267,0.21109240553685,0.19000000000000006,0.19000000000000006
0.49,5,0.922902074798467,0.0032976816255710553,0.9197568389057751,0.9182698252452066,0.022297994269520366,0.8936651583710408,0.7989150766928546,0.010772567663051884,0.7877852600074823,0.8542057152272987,0.0038903757572744248,0.8504023045594518,0.8598092712529961,0.8201025663663802,0.005697094239900973,0.8138793336683029,0.028257746011863094,0.00863921218683437,0.03809453634454556,0.20108492330714553,0.010772567663051888,0.21221473999251778,0.18500000000000005,0.18500000000000005
0.495,5,0.9235575525307255,0.003127997688485292,0.9203647416413374,0.9216748229562247,0.0218146310129691,0.896683541688191,0.7979049756827535,0.010615804802176698,0.7870370370370371,0.8551058166756811,0.00361662062793199,0.8519441674975075,0.8602655771195098,0.8197967323942986,0.005637214376158955,0.8137353498626853,0.026946173967505434,0.008387285867135027,0.03684191135836127,0.20209502431724652,0.010615804802176703,0.21296296296296297,0.18000000000000005,0.18000000000000005
0.5,5,0.9241760274877757,0.0031205071814983227,0.92105193603806,0.9249725529930073,0.02202569069453926,0.8998443175921121,0.7969322858211747,0.010653436273614798,0.7859147025813692,0.8559594518705722,0.003629120190109403,0.8530525901510306,0.8613101330603891,0.8194932623752281,0.005678147156060669,0.8132827471400088,0.025700917363592823,0.008386436209111791,0.03555244446081863,0.20306771417882524,0.010653436273614788,0.21408529741863075,0.17500000000000004,0.17500000000000004
0.505,5,0.9246782080084579,0.0030798910827357427,0.9213955332364213,0.9277958416082595,0.022083763282063976,0.9016444629475437,0.7960157126823793,0.010677958733114081,0.785166479610924,0.856635233284503,0.003554021907022819,0.8534975369458128,0.8619469933869893,0.8191587158063134,0.005699222713008776,0.8129805736863511,0.024639870316472016,0.00835976172869498,0.0348156062336514,0.2039842873176206,0.010677958733114072,0.21483352038907594,0.17000000000000004,0.17000000000000004
0.51,5,0.9249372274349147,0.0031348909746388956,0.921580547112462,0.9297103302760217,0.022288209578308064,0.9028893293000939,0.795099139543584,0.010516667451176794,0.7848858959970071,0.8569184923793453,0.003656744245796773,0.8536910104048524,0.8622920517560073,0.8186796065603982,0.005545418752961795,0.812973475674733,0.023917768853848137,0.00838808689444292,0.03429981947463434,0.20490086045641603,0.010516667451176798,0.21511410400299288,0.16500000000000004,0.16500000000000004
0.515,5,0.9253495440729482,0.003234294234156654,0.9218184220959429,0.9322605794244595,0.022990889199710957,0.904413302656348,0.7941825664047887,0.010639715183284985,0.7834829779274224,0.857455159259205,0.0037928657242965167,0.8539547743655573,0.8627390499691547,0.8182898631212874,0.0055616934674314455,0.8124333236349528,0.02298198430534576,0.00859078011116706,0.0336735069815422,0.20581743359521137,0.010639715183284989,0.21651702207257764,0.16000000000000003,0.16000000000000003
0.52,5,0.9256614246068455,0.0032414679352726454,0.9220298665257037,0.9341681063125316,0.022965513699971143,0.9056801509117586,0.7934904601571269,0.010504932928400487,0.7830153385708941,0.8578600895045934,0.003841816566795686,0.8542057922308985,0.8632597395913746,0.8179968502630622,0.005477394806357873,0.8122477491462278,0.022274619607265227,0.008540237958459235,0.033157720222525146,0.20650953984287312,0.010504932928400466,0.21698466142910589,0.15500000000000003,0.15500000000000003
0.525,5,0.9258305801506541,0.0032342294366041907,0.9222413109554645,0.9356560351172524,0.022804535556072168,0.9070378151260504,0.792667414889637,0.010355313666660199,0.7822671156004489,0.8580105449067185,0.003891470868800639,0.8544429052048288,0.8636035850417224,0.8175276084725199,0.0054195049925361664,0.8117708717510724,0.021714622554618136,0.008440320275110196,0.032605091552149724,0.2073325851103629,0.0103553136666602,0.21773288439955107,0.15000000000000002,0.15000000000000002
0.53,5,0.9261847495705033,0.003346748970082054,0.9225320470463856,0.9379778481539933,0.02314443212361502,0.9090334141456731,0.7917695473251029,0.010165021091013237,0.781986531986532,0.8584578806908016,0.004146166386354006,0.8547499876108826,0.864457520388149,0.8171165941369642,0.005270317279037079,0.8118106260680442,0.020867258593375827,0.008491545085367425,0.03179456950226578,0.20823045267489712,0.01016502109101326,0.21801346801346802,0.14500000000000002,0.14500000000000002
0.535,5,0.9264173384432404,0.003230317579378983,0.9227434914761464,0.9394519523159506,0.022692501614789046,0.9103200591528468,0.7912083800972691,0.010044475367869675,0.7817994762439207,0.85875221293057,0.003954469063910585,0.855002728309936,0.8643875232390003,0.8168659613391267,0.0052228427342543154,0.8117740745056908,0.020321998305272076,0.008307977628887957,0.03127878274324872,0.208791619902731,0.01004447536786966,0.21820052375607932,0.14,0.14
0.54,5,0.926586493987049,0.0031481552251036563,0.9228756442447469,0.9406480825181779,0.022339791642387932,0.9113227513227513,0.7906846240179574,0.009986919937119483,0.7813318368873925,0.8589485947832918,0.0038439868527196095,0.8551285870320723,0.8645688007027335,0.8166030700281605,0.005242485151121863,0.8114145848712071,0.019879895368971744,0.008161734896917766,0.030873521718306745,0.20931537598204267,0.009986919937119502,0.21866816311260756,0.135,0.135
0.545,5,0.9267767939738338,0.003030052903966132,0.923166380335668,0.9420987281573783,0.02179159838190783,0.9130850047755492,0.7899925177702956,0.009826793225929182,0.7812383090160868,0.8591536765062999,0.003681907703430617,0.8554809843400448,0.8643813660100306,0.8162359655862492,0.005201005832984701,0.8114908582198302,0.01934200346313967,0.007934066210021247,0.030173525402497882,0.21000748222970445,0.00982679322592918,0.2187616909839132,0.13,0.13
0.55,5,0.9269829522928505,0.0029106388527689337,0.9233778247654288,0.9434432934625612,0.021267405727592156,0.9147418839808409,0.789468761690984,0.009608594859962143,0.7810512532734755,0.8594118316832642,0.0034880013751012466,0.8556778015632002,0.8642831272313344,0.8159954140959542,0.005082952742557686,0.8114226860218814,0.018848321850937627,0.007716318238047818,0.02951037099804738,0.2105312383090161,0.009608594859962164,0.2189487467265245,0.125,0.125
0.555,5,0.9272525439407955,0.0027299448377741124,0.9238535747323906,0.94504023422834,0.020530963149458525,0.9170315002669515,0.7889450056116722,0.009553037682903099,0.7805836139169473,0.8597734262973068,0.0032349653885460645,0.8563593757790299,0.8643611513770967,0.8157919016224217,0.0051705276288561445,0.8111417797302025,0.01826621965147552,0.007422223435026976,0.028626165125446707,0.2110549943883277,0.009553037682903106,0.21941638608305275,0.12,0.12
0.56,5,0.9277018633540373,0.0028653450934575586,0.9243293246993525,0.9477164235771314,0.02129901863153036,0.9196955076659161,0.7881593714927048,0.009497569977393252,0.7790871679760568,0.8604033328646616,0.003451102601651269,0.8569858634297418,0.8643637681909991,0.8155128543969206,0.005036458560751708,0.8109265785323494,0.017330435102973142,0.007613521600590199,0.027594591607412594,0.21184062850729518,0.009497569977393271,0.22091283202394313,0.11499999999999999,0.11499999999999999
0.565,5,0.9279450244482623,0.0026862728088085067,0.9249372274349148,0.9492026939769701,0.02051236584489948,0.9227869911695025,0.7876543209876543,0.009397014769311594,0.7786195286195287,0.860725779829691,0.003219742787722207,0.85784362799079,0.8643523316062177,0.8153064323367232,0.005106344757192281,0.8106923751095532,0.016792543197141067,0.007292065079465037,0.026415650443945032,0.2123456790123457,0.009397014769311584,0.22138047138047137,0.1100000000000001,0.1100000000000001
0.57,5,0.928188185542487,0.002488615941382221,0.9256772829390776,0.9506211793275108,0.019447439890572828,0.9264992422602295,0.7872053872053872,0.009157950001715936,0.7782454171343061,0.861056875766655,0.0029991350422872392,0.8583550580176864,0.8644278606965174,0.8151397272330565,0.00510653801844546,0.8104922759238696,0.016276756438124006,0.006872048556969183,0.025015657812327303,0.21279461279461281,0.00915795000171595,0.22175458286569397,0.1050000000000001,0.1050000000000001
0.575,5,0.928394343861504,0.0023931987061625646,0.9259151579225585,0.9519146270112071,0.018789000736632797,0.9285171102661597,0.7867564534231202,0.008833805230167122,0.7778713056490835,0.8613301565116537,0.002893254968053724,0.8585899928374091,0.8646070910221854,0.8149510128212123,0.004940939495603781,0.8102762947663771,0.015812548355008657,0.006611629745257073,0.024241977673801717,0.2132435465768799,0.008833805230167129,0.22212869435091656,0.10000000000000009,0.10000000000000009
0.58,5,0.9284894938548962,0.0023698201038239034,0.926047310691159,0.9529022839013056,0.018518425273498132,0.9298627749945546,0.7861952861952861,0.008717429799058759,0.7773101384212495,0.8614026427264173,0.002916478461802286,0.8584306494570785,0.8645482349282048,0.8146165728804439,0.0049184512099996755,0.8099758303446126,0.01545886600596839,0.006492784575178416,0.02372619091478466,0.21380471380471383,0.00871742979905876,0.22268986157875048,0.09500000000000008,0.09500000000000008
0.585,5,0.9288542354962337,0.002279579715214032,0.9262323245671997,0.9551276204301475,0.01786554823543518,0.931230215042026,0.7855031799476244,0.008486230671319366,0.7765619154508043,0.8619048573665941,0.0028409517555485725,0.8587101404695991,0.8648172154524242,0.8143519532300942,0.0048458659204681336,0.8095433095433096,0.01467781748517113,0.0062416656802985505,0.0232104041557676,0.21449682005237564,0.008486230671319362,0.22343808454919567,0.09000000000000008,0.09000000000000008
0.59,5,0.9290128188185541,0.0022193325348118195,0.9264701995506806,0.9563451654112886,0.017527693174088026,0.9326186830015314,0.7849794238683128,0.008390185109191534,0.7760942760942761,0.8620895346177162,0.002778351739021094,0.8588434501513674,0.8648340248962656,0.8140809418983566,0.004828426948435358,0.8092925273567793,0.01425045131341414,0.00610439453844119,0.022694617396750542,0.21502057613168724,0.008390185109191537,0.2239057239057239,0.08500000000000008,0.08500000000000008
0.595,5,0.9291608299193868,0.0021712824553127754,0.9267080745341615,0.9572970129882294,0.017239533538186545,0.9339178082191781,0.7846614291058736,0.008358482827639437,0.7756266367377479,0.862287939377741,0.0027505565526994243,0.8588736588120539,0.8649353358364622,0.8139471709503745,0.004869751586609871,0.8090415983766487,0.01391887411118889,0.0059859546686074835,0.022215672549091847,0.21533857089412645,0.00835848282763946,0.22437336326225216,0.08000000000000007,0.08000000000000007
0.6,5,0.92949385489626,0.00225455876676907,0.9270252411788027,0.9595376149737269,0.01780960457708293,0.93543428132206,0.7839132061354285,0.008603445819417507,0.775065469509914,0.8627348800761521,0.002912990459393407,0.8591853528080642,0.8661810613943809,0.8136215714687779,0.0050439513696872934,0.8086613712211402,0.013159930737206647,0.006147710737833453,0.02166304387871643,0.21608679386457164,0.008603445819417509,0.22493453049008605,0.07500000000000007,0.07500000000000007
0.605,5,0.9296788687723009,0.0021467077314654185,0.9272102550548434,0.9607019300299452,0.01718279184777755,0.9368258859784283,0.7835390946502058,0.0084327189337874,0.774784885895997,0.8629869954556758,0.00277732547418895,0.8596292481977343,0.8663162824582401,0.8134709380796366,0.004991060560995894,0.8084475153218565,0.012754669712264674,0.005921665406511302,0.02114725711969937,0.21646090534979426,0.008432718933787395,0.225215114104003,0.07000000000000006,0.07000000000000006
0.61,5,0.9298533104268536,0.0021547791581923536,0.9271838245011232,0.9618629410186601,0.01699194491072616,0.9373966714427422,0.7831462775907221,0.0081786366747897,0.774784885895997,0.8632215838612268,0.002801476144393325,0.8599999999999999,0.8664237376366476,0.8133010710199893,0.004806175241266412,0.8085264205820922,0.01235677706959437,0.005847288377558381,0.020926205651549203,0.21685372240927797,0.008178636674789701,0.225215114104003,0.06500000000000006,0.06500000000000006
0.615,5,0.9301704770714945,0.0021599600908392973,0.9273159772697238,0.9644478680263571,0.016595410853295193,0.9396589902568645,0.7820239431350542,0.0076597556515376405,0.7746913580246914,0.8635873290435157,0.002843910938990621,0.8605503639836852,0.8667118785539151,0.8127059039187646,0.004438861414236534,0.8085077307512104,0.0114725711969937,0.005675603764790679,0.02007884169030689,0.21797605686494576,0.007659755651537628,0.22530864197530864,0.06000000000000005,0.06000000000000005
0.62,5,0.9302497687326549,0.002076859699730145,0.927368838377164,0.9654533183763501,0.016230520627929873,0.9406478810738851,0.7814253647586981,0.007403781133871325,0.7743172465394688,0.8636303298100172,0.002665599262585362,0.8605500862681417,0.8667884163840333,0.8123341452842302,0.004227196176696293,0.8082277368842378,0.011126257230225105,0.005542350989855546,0.019710422576723282,0.2185746352413019,0.007403781133871316,0.22568275346053124,0.05500000000000005,0.05500000000000005
0.625,5,0.9303713492797673,0.0020169300840327605,0.9274745605920444,0.9665164728950046,0.01594317010842208,0.9414574538991335,0.7809390198279087,0.007331475575903753,0.7739431350542462,0.8637614108567637,0.0025697619442117785,0.8606682238245151,0.86667014559307,0.8120656733831264,0.004199027616615313,0.807979221996563,0.010765206498913165,0.005440853085290011,0.01941568728585639,0.2190609801720913,0.007331475575903744,0.22605686494575383,0.050000000000000044,0.050000000000000044
0.63,5,0.9306726575921764,0.0016367748598272486,0.9285582132945686,0.9683794636051214,0.013601723660187057,0.9476633419253614,0.7803591470258137,0.006670248839944902,0.7739431350542462,0.8641765796629199,0.00212018385853218,0.8617296737441741,0.8666597055445339,0.8118410110036921,0.003991039479680448,0.807979221996563,0.010116788859006003,0.004597761309405528,0.017205172604354713,0.21964085297418628,0.006670248839944931,0.22605686494575383,0.04500000000000004,0.04500000000000004
0.635,5,0.9308259548037532,0.0015417646798693526,0.9287432271706092,0.9696185038795061,0.012900742164503933,0.9493144526859969,0.7798353909465021,0.006407512484101714,0.7739431350542462,0.8643559620592184,0.0020128532981139556,0.8620618129018877,0.8664682228837015,0.811565505391542,0.003868329102389103,0.8079950006835003,0.009696791069520686,0.0043532269011799405,0.016615702022620932,0.22016460905349794,0.00640751248410171,0.22605686494575383,0.040000000000000036,0.040000000000000036
0.64,5,0.9310003964583059,0.0013568170510691938,0.9295361437822123,0.9714257766591196,0.011094375221497465,0.954272778720996,0.7788814066591845,0.005926081213223103,0.7738496071829405,0.8645041768024846,0.0019727460854572047,0.8615496468633154,0.8664403238443458,0.8110007723790946,0.0037830066794703374,0.8079755318319956,0.009077846958700217,0.0037142421023706996,0.014884132188777955,0.22111859334081557,0.005926081213223069,0.22615039281705948,0.03500000000000003,0.03500000000000003
0.645,5,0.9311748381128584,0.001367126618753457,0.9294568521210519,0.9731451572637617,0.010321866688935666,0.957149352125483,0.7780396558174336,0.0058007641574428104,0.7737560793116348,0.8646721471710913,0.0021923929494439736,0.8611703511053316,0.8667642752562226,0.8105133519425973,0.003873828425928551,0.8068068848560457,0.00850311314150978,0.0034358316968477708,0.0138894005821022,0.22196034418256638,0.005800764157442803,0.22624392068836513,0.030000000000000027,0.030000000000000027
0.65,5,0.9312805603277388,0.0012864377981908644,0.9296154354433726,0.9744240253388025,0.009518561050157106,0.9593839132915003,0.7773288439955106,0.005573507834316075,0.773194912083801,0.8647436621570204,0.002147957772463576,0.8612804083971454,0.8667224605084214,0.8100766713069062,0.003802336246282455,0.8061747898504086,0.00807574696975279,0.0031573969419534612,0.013115720443576612,0.22267115600448933,0.005573507834316074,0.22680508791619902,0.025000000000000022,0.025000000000000022
0.655,5,0.9314497158715476,0.0013072574314003315,0.9296418659970926,0.9762068881478834,0.009551507853851702,0.9612128146453089,0.7764496820052376,0.005754206796209948,0.7718855218855218,0.8648988242512268,0.002247072953823352,0.8611516795326518,0.8666076358143654,0.8095577776703395,0.0039850227781961746,0.8053972837964408,0.0074936447702906835,0.0031493477801729317,0.012489407950484472,0.22355031799476244,0.005754206796209943,0.2281144781144781,0.020000000000000018,0.020000000000000018
0.66,5,0.9315501519756839,0.001241729804714414,0.9296154354433726,0.97707169347519,0.008682756351335256,0.963838824474802,0.7760755705200151,0.005558184420862529,0.7718855218855218,0.8650123546157058,0.002244718318042743,0.8610922747900474,0.8665588986807112,0.8093546549097667,0.00394819311859576,0.8053154330985227,0.007206277861695465,0.0028507403511247513,0.0116052020778838,0.22392442947998506,0.0055581844208625174,0.2281144781144781,0.015000000000000013,0.015000000000000013
0.665,5,0.9315977269723801,0.0011848142447307116,0.9297211576582529,0.9780300101561586,0.008087963466565984,0.9656761114950472,0.7754395809951365,0.005147432811753454,0.7716049382716049,0.8649978189690867,0.0021507870014606197,0.8612140508377264,0.8663498198151146,0.8089354244324898,0.0036757321021845756,0.8051136918122377,0.006889437424013557,0.0026453159400998405,0.010978889584791658,0.22456041900486343,0.005147432811753465,0.22839506172839505,0.010000000000000009,0.010000000000000009
0.67,5,0.9316030130831241,0.0011938303989822837,0.9298268798731334,0.9787867207543851,0.007731021473022524,0.9669364161849711,0.7748222970445192,0.004403563935912521,0.7714178825289937,0.8649152849424979,0.002085394226623024,0.8613649417784971,0.8665551139928884,0.8085044783980407,0.0031163769506201617,0.8050442149647646,0.006638912426776701,0.002515846700458549,0.010536786648491324,0.22517770295548073,0.004403563935912533,0.22858211747100635,0.0050000000000000044,0.0050000000000000044
0.675,5,0.9318937491740453,0.0007413287391572806,0.9308576714682173,0.9810130810578885,0.005925381044315973,0.970803768756543,0.7740179573512908,0.004023546848140967,0.7700149644594089,0.8652887721952978,0.0013866705741035859,0.8629074520490514,0.8662620343239849,0.8081104999110302,0.0028554237168504563,0.8046639821728762,0.00591681096415282,0.0019268354862103329,0.009247319750948679,0.2259820426487093,0.004023546848140939,0.2299850355405911,0.0,0.0
0.68,5,0.9319783269459496,0.0005831517006167527,0.9312541297740188,0.9820889689135731,0.005493763062334683,0.9723518432104526,0.7734380845491957,0.0038865304076124377,0.7689861578750468,0.8653458698311018,0.0011252597867938933,0.8634287214491994,0.8661532819948662,0.8077513436838941,0.002742600654355005,0.804170497447233,0.005570496997384224,0.0017828211651965298,0.008731532991931622,0.22656191545080434,0.00388653040761245,0.23101384212495324,0.0050000000000000044,0.0050000000000000044
