condition_id,execution_index,target_id,comparison_group,hardware_mode,physical_gpu_index,batch_size,iteration_index,elapsed_ns,batch_latency_ms,flows_per_second
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,113,1633051,1.633051,612.3507471597642
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,114,1633049,1.633049,612.3514971075577
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,115,1604107,1.604107,623.3998106111376
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,116,1629397,1.629397,613.7239727334713
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,117,1633395,1.633395,612.2217834632775
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,118,1608797,1.608797,621.5824619265203
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,119,1653589,1.653589,604.7451936363873
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,120,1633712,1.633712,612.1029900006855
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,121,1688518,1.688518,592.2353211514476
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,122,1621250,1.62125,616.8080185042405
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,123,1605529,1.605529,622.8476720133987
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,124,1703240,1.70324,587.1163194852164
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,125,1644959,1.644959,607.9178873151245
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,126,1610118,1.610118,621.0724928235073
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,127,1631870,1.63187,612.7939112796976
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,128,1663956,1.663956,600.9774296916505
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,129,1618018,1.618018,618.0400959692661
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,130,1634406,1.634406,611.8430793817448
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,131,1633366,1.633366,612.2326533061175
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,132,1617642,1.617642,618.1837514110044
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,133,1618473,1.618473,617.8663468590455
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,134,1608646,1.608646,621.6408084811699
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,135,1657552,1.657552,603.299323339479
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,136,1647943,1.647943,606.8171047178209
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,137,1823665,1.823665,548.346324571673
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,138,1781683,1.781683,561.2670716395678
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,139,1635095,1.635095,611.5852595720738
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,140,1636556,1.636556,611.0392800490787
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,141,1769919,1.769919,564.9976072351334
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,142,1647463,1.647463,606.9939051741982
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,143,1636841,1.636841,610.9328884112751
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,144,1673629,1.673629,597.5039868453522
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,145,1715492,1.715492,582.9231497436303
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,146,1652756,1.652756,605.0499892301102
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,147,1608960,1.60896,621.5194908512331
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,148,1632245,1.632245,612.6531249904273
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,149,1631937,1.631937,612.7687527153315
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,150,1607203,1.607203,622.1989381552921
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,151,1612175,1.612175,620.2800564454851
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,152,1606123,1.606123,622.6173213384031
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,153,1635214,1.635214,611.5407524642035
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,154,1637660,1.63766,610.6273585481724
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,155,1606653,1.606653,622.4119333795163
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,156,1632395,1.632395,612.5968285862184
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,157,1637906,1.637906,610.5356473448415
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,158,1606403,1.606403,622.5087976055821
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,159,1619877,1.619877,617.3308220315494
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,160,1608194,1.608194,621.8155272311674
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,161,1634825,1.634825,611.68626611411
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,162,1631937,1.631937,612.7687527153315
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,163,1632795,1.632795,612.4467554102015
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,164,1656578,1.656578,603.6540386266146
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,165,1671331,1.671331,598.3255261824258
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,166,1616193,1.616193,618.7379848817561
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,167,1629511,1.629511,613.6810368263854
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,168,1633313,1.633313,612.2525198783087
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,169,1606672,1.606672,622.4045729308782
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,170,1616385,1.616385,618.6644889676655
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,171,1606694,1.606694,622.3960505236219
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,172,1673670,1.67367,597.4893497523407
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,173,1646866,1.646866,607.2139445467938
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,174,1628326,1.628326,614.1276378317364
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,175,1632187,1.632187,612.6748957074159
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,176,1636746,1.636746,610.9683481737545
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,177,1607865,1.607865,621.9427626075573
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,178,1626285,1.626285,614.8983726714567
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,179,1610684,1.610684,620.8542457738452
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,180,1669728,1.669728,598.8999405891259
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,181,1684767,1.684767,593.5538860863253
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,182,1669267,1.669267,599.0653382592479
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,183,1778695,1.778695,562.2099348117581
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,184,1649095,1.649095,606.3932035449747
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,185,1652537,1.652537,605.130172577074
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,186,1618077,1.618077,618.0175603509598
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,187,1648878,1.648878,606.473007705846
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,188,1612070,1.61207,620.3204575483695
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,189,1733122,1.733122,576.9934257369072
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,190,1641434,1.641434,609.2233985649134
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,191,1613349,1.613349,619.8286917461752
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,192,1627141,1.627141,614.5748893304268
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,193,1623626,1.623626,615.9053870780587
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,194,1604422,1.604422,623.2774170386595
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,195,1626563,1.626563,614.7932788339584
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,196,1658833,1.658833,602.8334377239903
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,197,1610983,1.610983,620.7390146264734
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,198,1631085,1.631085,613.0888335065309
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,199,1630873,1.630873,613.1685299836346
GPUCOND_001,5,STAGE16_XGBOOST_TUNED,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,200,1613094,1.613094,619.9266750728724
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,1,1231384,1.231384,812.0943588677455
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,2,1216045,1.216045,822.3379891369152
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,3,1318713,1.318713,758.3151148126999
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,4,1188386,1.188386,841.47743241674
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,5,1460678,1.460678,684.613583555034
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,6,1239772,1.239772,806.5999232116873
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,7,1275075,1.275075,784.2675921024254
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,8,1328805,1.328805,752.5558678662408
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,9,1221226,1.221226,818.8492547652933
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,10,1281525,1.281525,780.3203214919724
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,11,1228389,1.228389,814.0743689499011
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,12,1298928,1.298928,769.8656122587241
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,13,1281740,1.28174,780.1894299936024
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,14,1209210,1.20921,826.9862141398103
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,15,1508217,1.508217,663.0345633287518
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,16,1308267,1.308267,764.3699642351294
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,17,1259330,1.25933,794.0730388381123
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,18,1352892,1.352892,739.1573015436561
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,19,1206968,1.206968,828.5223800465299
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,20,1201933,1.201933,831.9931310647099
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,21,1204515,1.204515,830.2096694520201
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,22,1272655,1.272655,785.7589055949962
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,23,1360132,1.360132,735.2227577911556
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,24,1314421,1.314421,760.7912533351187
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,25,1214544,1.214544,823.3542794662029
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,26,1211043,1.211043,825.7345114913343
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,27,1199308,1.199308,833.8141661691576
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,28,1236785,1.236785,808.5479691296385
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,29,1282928,1.282928,779.4669693077086
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,30,1281257,1.281257,780.4835407728505
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,31,1266995,1.266995,789.2690973523968
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,32,1294901,1.294901,772.2598098232992
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,33,1158235,1.158235,863.3826468721805
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,34,1165924,1.165924,857.6888373513196
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,35,1179384,1.179384,847.9002597966396
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,36,1194404,1.194404,837.2376515818768
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,37,1213857,1.213857,823.8202687796008
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,38,1202904,1.202904,831.3215352181055
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,39,1345134,1.345134,743.4203581204549
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,40,1254943,1.254943,796.8489405494911
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,41,1180240,1.18024,847.2852979055108
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,42,1126014,1.126014,888.0884251883192
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,43,1219434,1.219434,820.0525817715431
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,44,1207747,1.207747,827.9879809264688
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,45,1247937,1.247937,801.3225026583874
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,46,1361043,1.361043,734.7306440722299
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,47,1829601,1.829601,546.567257013961
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,48,1345820,1.34582,743.0414171285908
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,49,1388509,1.388509,720.1969882802345
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,50,1324181,1.324181,755.183770194558
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,51,1244449,1.244449,803.5684869367889
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,52,1212210,1.21221,824.9395731762648
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,53,1196884,1.196884,835.5028557487609
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,54,1285882,1.285882,777.6763342204029
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,55,1331022,1.331022,751.3023826803765
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,56,1199227,1.199227,833.8704849040257
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,57,1517379,1.517379,659.0311319716432
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,58,1302446,1.302446,767.7861500591963
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,59,1236607,1.236607,808.6643533475066
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,60,1252298,1.252298,798.5319788101555
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,61,1179915,1.179915,847.5186771928486
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,62,1213854,1.213854,823.8223048241387
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,63,1165108,1.165108,858.2895319575524
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,64,1169175,1.169175,855.3039536425257
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,65,1203329,1.203329,831.0279233692531
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,66,1273237,1.273237,785.3997331211707
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,67,1231063,1.231063,812.3061126847285
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,68,1201557,1.201557,832.2534844372759
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,69,1205452,1.205452,829.564345988061
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,70,1304813,1.304813,766.3933452533045
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,71,1309445,1.309445,763.6823234271008
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,72,1203903,1.203903,830.6317037169938
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,73,1367776,1.367776,731.1138665980394
GPUCOND_036,7,FT_BALANCED_SINGLE_RESOURCE_REFERENCE,GROUP_A_DUPSAFE70,GPU_SINGLE_T4,1,1,74,1422622,1.422622,702.9274114979243
