split,subset,attack_family,interpretation_status,support_attack,support_benign,PR_AUC,ROC_AUC,precision_at_0_50,recall_at_0_50,f1_at_0_50,fpr_at_0_50,fnr_at_0_50,delta_f1_FULL_minus_ablated,delta_recall_FULL_minus_ablated
CHRONOLOGICAL_NATURAL,NO_DST_PORT,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,Infilteration,INTERPRETABLE,62256,531524,0.10247368640863949,0.48886439076075805,0.08860759493670886,0.00011243896170650219,0.00022459292532285238,0.00013545954651154041,0.9998875610382935,-0.00016037612941988396,-8.0313544076073e-05
CHRONOLOGICAL_NATURAL,NO_DST_PORT,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_DST_PORT,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,Infilteration,INTERPRETABLE,62256,531524,0.10247348738779016,0.4888639373534769,0.08860759493670886,0.00011243896170650219,0.00022459292532285238,0.00013545954651154041,0.9998875610382935,-0.00016037612941988396,-8.0313544076073e-05
CHRONOLOGICAL_NATURAL,NO_PORTS,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_PORTS,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.00013545954651154041,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,Infilteration,INTERPRETABLE,62256,531524,0.10603168460405868,0.50921168279101,0.13559322033898305,0.0012850167052171678,0.002545905865130637,0.0009595051211234111,0.9987149832947828,-0.0024816890692276688,-0.0012528912875867386
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_INIT_FWD_WIN_BYTS,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.0009595051211234111,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,Infilteration,INTERPRETABLE,62256,531524,0.10545475606303603,0.5116821102055087,0.0851063829787234,6.425083526085839e-05,0.00012840473171436367,8.089945138883663e-05,0.9999357491647392,-6.418793581139525e-05,-3.2125417630429196e-05
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_FWD_SEG_SIZE_MIN,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,8.089945138883663e-05,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,Infilteration,INTERPRETABLE,62256,531524,0.10466692608841616,0.4893925076611727,0.15533268101761252,0.01019982009766127,0.01914265042807187,0.006496414084782625,0.9898001799023387,-0.019078433632168903,-0.01016769468003084
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,NO_SUSPICIOUS_GROUP,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.006496414084782625,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,Brute Force -Web,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,Brute Force -XSS,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DDOS attack-HOIC,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DDOS attack-LOIC-UDP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DDoS attacks-LOIC-HTTP,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DoS attacks-GoldenEye,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DoS attacks-Hulk,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DoS attacks-SlowHTTPTest,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,DoS attacks-Slowloris,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,FTP-BruteForce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,Infilteration,INTERPRETABLE,62256,531524,0.09553980786517302,0.47648177846945416,0.05053503085214403,0.02078514520688769,0.029455282147003253,0.04574017353873014,0.9792148547931123,-0.029391065351100285,-0.02075301978925726
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,SQL Injection,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
CHRONOLOGICAL_NATURAL,BEHAVIOR_ONLY,SSH-Bruteforce,DESCRIPTIVE_ONLY,0,531524,,,,,,0.04574017353873014,,,
