target_id,group,cpu_mode,batch_size,deployment_package_size_mib,memory_metric_name,memory_value_mib,planned_repetitions,pass_repetitions,resource_limit_oom_repetitions,timeout_resource_limit_repetitions,memory_status,resource_limit_outcome
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,2.30828857421875,median_delta_model_rss_mib,81.2265625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1,2.30828857421875,median_delta_peak_rss_mib,81.89453125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,2.30828857421875,median_baseline_rss_mib,170.56640625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,2.30828857421875,median_loaded_rss_mib,252.0234375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,2.30828857421875,median_peak_rss_mib,252.69140625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,2.30828857421875,median_delta_model_rss_mib,81.40234375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,64,2.30828857421875,median_delta_peak_rss_mib,81.96875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,2.30828857421875,median_baseline_rss_mib,170.48046875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,2.30828857421875,median_loaded_rss_mib,251.9765625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,2.30828857421875,median_peak_rss_mib,252.65234375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,2.30828857421875,median_delta_model_rss_mib,81.265625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,256,2.30828857421875,median_delta_peak_rss_mib,81.9375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,2.30828857421875,median_baseline_rss_mib,171.51171875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,2.30828857421875,median_loaded_rss_mib,252.28125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,2.30828857421875,median_peak_rss_mib,252.953125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,2.30828857421875,median_delta_model_rss_mib,80.75,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,1024,2.30828857421875,median_delta_peak_rss_mib,81.421875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,2.30828857421875,median_baseline_rss_mib,176.91796875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,2.30828857421875,median_loaded_rss_mib,261.46875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,2.30828857421875,median_peak_rss_mib,262.0078125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,2.30828857421875,median_delta_model_rss_mib,84.41015625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,2.30828857421875,median_delta_peak_rss_mib,85.08984375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,2.30828857421875,median_baseline_rss_mib,170.18359375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,2.30828857421875,median_loaded_rss_mib,251.6875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,2.30828857421875,median_peak_rss_mib,252.2578125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,2.30828857421875,median_delta_model_rss_mib,81.36328125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,2.30828857421875,median_delta_peak_rss_mib,82.03515625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,2.30828857421875,median_baseline_rss_mib,170.41796875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,2.30828857421875,median_loaded_rss_mib,251.97265625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,2.30828857421875,median_peak_rss_mib,252.64453125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,2.30828857421875,median_delta_model_rss_mib,81.578125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,2.30828857421875,median_delta_peak_rss_mib,82.234375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,2.30828857421875,median_baseline_rss_mib,170.58984375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,2.30828857421875,median_loaded_rss_mib,251.92578125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,2.30828857421875,median_peak_rss_mib,252.4921875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,2.30828857421875,median_delta_model_rss_mib,81.3359375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,2.30828857421875,median_delta_peak_rss_mib,81.9140625,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,2.30828857421875,median_baseline_rss_mib,171.5,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,2.30828857421875,median_loaded_rss_mib,252.5703125,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,2.30828857421875,median_peak_rss_mib,253.18359375,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,2.30828857421875,median_delta_model_rss_mib,81.01171875,5,5,0,0,PASS,NONE
STAGE16_LIGHTGBM_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1024,2.30828857421875,median_delta_peak_rss_mib,81.68359375,5,5,0,0,PASS,NONE
