run_id,candidate_id,seed,threshold,accuracy,precision,recall,f1,f2,fpr,fnr,true_negative,false_positive,false_negative,true_positive
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6749999999999997,0.9310426853442579,0.9854654654654654,0.767302656191545,0.8628069621917233,0.8028497054391012,0.004457871274361714,0.23269734380845492,27022,121,2488,8204
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6799999999999997,0.9310426853442579,0.986049308478653,0.7668350168350169,0.8627347819224496,0.802517471565883,0.004273661717569908,0.23316498316498316,27027,116,2493,8199
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6849999999999997,0.9310426853442579,0.9861662456393601,0.7667414889637112,0.8627203367534859,0.8024510091814961,0.0042368198062115465,0.2332585110362888,27028,115,2494,8198
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6899999999999997,0.9310426853442579,0.9866345574954847,0.7663673774784886,0.8626625256619467,0.8021851075910953,0.004089452160778101,0.2336326225215114,27032,111,2498,8194
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6949999999999997,0.9310955464516981,0.9872242979390141,0.7660867938645717,0.8627099899942073,0.8020170371095662,0.0039052426039862947,0.23391320613542835,27037,106,2501,8191
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.6999999999999997,0.9310426853442579,0.9875738931113524,0.7656191545080434,0.8625467572835994,0.8016530544293634,0.003794716869911211,0.2343808454919566,27040,103,2506,8186
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7049999999999997,0.9310426853442579,0.9879270795605457,0.7653385708941265,0.8625032938076417,0.8014534485122721,0.0036841911358361274,0.23466142910587354,27043,100,2509,8183
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7099999999999997,0.9309369631293776,0.9879212465273584,0.7649644594089039,0.8622634547467186,0.8011244539346094,0.0036841911358361274,0.23503554059109616,27043,100,2513,8179
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7149999999999997,0.9309633936830977,0.9880405895143755,0.7649644594089039,0.8623089088033737,0.8011401481017121,0.003647349224477766,0.23503554059109616,27044,99,2513,8179
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7199999999999998,0.9310162547905378,0.9882793620106332,0.7649644594089039,0.8623998312948122,0.8011715382806991,0.0035736654017610434,0.23503554059109616,27046,97,2513,8179
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7249999999999998,0.9310162547905378,0.9882793620106332,0.7649644594089039,0.8623998312948122,0.8011715382806991,0.0035736654017610434,0.23503554059109616,27046,97,2513,8179
FT_DEEP_REGULARIZED_seed_101,FT_DEEP_REGULARIZED,101,0.7299999999999998,0.9310162547905378,0.9882793620106332,0.7649644594089039,0.8623998312948122,0.8011715382806991,0.0035736654017610434,0.23503554059109616,27046,97,2513,8179
