model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,input_probability,input_logit,baseline_id,baseline_display,semantic_role,baseline_count,baseline_mean_logit,target_logit_difference,integration_method,integration_steps,attribution_sum,signed_completeness_error,absolute_completeness_error,normalized_completeness_error,completeness_pass,attribution_l1_norm,attribution_l2_norm
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,32,5.398249894459791,-0.027649611155442955,0.027649611155442955,0.005095857585793567,True,14.474119953887337,5.18937453336268
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,64,5.441468678127248,0.01556917251201373,0.01556917251201373,0.0028694177796513326,True,14.545752144178383,5.217703922071797
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,5.425899505615234,Trapezoidal rule,128,5.433012899982703,0.007113394367468828,0.007113394367468828,0.0013110073933561089,True,14.498824728491401,5.198299935719272
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,7.617304719984531,Trapezoidal rule,16,7.579067644423826,-0.03823707556070577,0.03823707556070577,0.005019764466083145,True,22.857325580748327,5.877846739920446
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,7.617304719984531,Trapezoidal rule,32,7.608941511105177,-0.008363208879354822,0.008363208879354822,0.0010979223211870937,True,22.917729878704083,5.896978057456518
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,7.617304719984531,Trapezoidal rule,64,7.616405507071342,-0.0008992129131897286,0.0008992129131897286,0.00011804869914558895,True,22.948049329620424,5.905396536737723
mlp,MLP,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,0.901373565196991,2.212581157684326,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,7.617304719984531,Trapezoidal rule,128,7.618072554346865,0.0007678343623336303,0.0007678343623336303,0.00010080131891260215,True,22.952288532159397,5.907104398234787
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,16,-3.652045353106685,0.20406438524322956,0.20406438524322956,0.052919755683755954,False,24.41217367147865,6.188189340778088
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,32,-3.785414240577965,0.07069549777194961,0.07069549777194961,0.01833337289882244,False,24.351333219948174,6.2361182512802635
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,64,-3.8359125895644524,0.020197148785462193,0.020197148785462193,0.005237700728430215,True,24.391931911271772,6.264744267364526
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,zero_scaled,Zero standardized vector,Sensitivity control only,1,2.5958499908447266,-3.8561097383499146,Trapezoidal rule,128,-3.8403023541447556,0.015807384205158925,0.015807384205158925,0.004099308701708042,True,24.40985796025543,6.2702254478885
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,16,1.9410531878552666,-0.012005412570453622,0.012005412570453622,0.006146980212389289,True,2.805968144140205,0.9441018307884022
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,32,1.9512940911085654,-0.001764509317154772,0.001764509317154772,0.0009034594849177342,True,2.81806985972511,0.9458668089423986
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,64,1.945660179018513,-0.007398421407207145,0.007398421407207145,0.0037881205436408644,True,2.806327893275636,0.9422651724188502
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_median,Benign training median,Single benign reference sensitivity baseline,1,-3.213318347930908,1.9530586004257202,Trapezoidal rule,128,1.94980110625775,-0.0032574941679701652,0.0032574941679701652,0.0016678937166862834,True,2.812584514027586,0.945254416490507
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,4.144463814795017,Trapezoidal rule,16,4.095885072804828,-0.0485787419901893,0.0485787419901893,0.01172135749304207,False,12.332108245112199,2.7837656227614795
mlp,MLP,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,0.22092919051647186,-1.260259747505188,benign_reference_32,Mean IG over 32 benign training references,Primary distribution-aware baseline candidate,32,-5.404723562300205,4.144463814795017,Trapezoidal rule,32,4.13978714142483,-0.004676673370187068,0.004676673370187068,0.0011284145740378176,True,12.327139002725337,2.7839472783864974
